source,participant-id,timestamp,total-steps,total-distance,tracker-distance,logged-activities-distance,very-active-distance,moderately-active-distance,light-active-distance,sedentary-active-distance,very-active-minutes,fairly-active-minutes,lightly-active-minutes,sedentary-minutes,calories
fitbit,4020332650,1460678400.0,1882,1.35000002384186,1.35000002384186,0,0.209999993443489,0.360000014305115,0.769999980926514,0,36,18,87,1299,2951
fitbit,4020332650,1460764800.0,1982,1.41999995708466,1.41999995708466,0,0.449999988079071,0.370000004768372,0.589999973773956,0,65,21,55,1222,3051
fitbit,4020332650,1460851200.0,16,0.00999999977648258,0.00999999977648258,0,0,0,0.00999999977648258,0,0,0,2,1438,1990
fitbit,4020332650,1460937600.0,62,0.0399999991059303,0.0399999991059303,0,0,0,0.0399999991059303,0,0,0,2,1438,1995
fitbit,4020332650,1461024000.0,0,0,0,0,0,0,0,0,0,0,0,1440,1980
fitbit,4020332650,1461110400.0,0,0,0,0,0,0,0,0,0,0,0,1440,1980
fitbit,4020332650,1461196800.0,0,0,0,0,0,0,0,0,0,0,0,1440,1980
fitbit,4020332650,1461283200.0,0,0,0,0,0,0,0,0,0,0,0,1440,1980
fitbit,4020332650,1461369600.0,0,0,0,0,0,0,0,0,0,0,0,1440,1980
fitbit,4020332650,1461456000.0,0,0,0,0,0,0,0,0,0,0,0,1440,1980
fitbit,4020332650,1461542400.0,0,0,0,0,0,0,0,0,0,0,0,1440,1980
fitbit,4020332650,1461628800.0,0,0,0,0,0,0,0,0,0,0,0,1440,1980
fitbit,4020332650,1461715200.0,0,0,0,0,0,0,0,0,0,0,0,1440,1980
fitbit,4020332650,1461801600.0,0,0,0,0,0,0,0,0,0,0,0,1440,1980
fitbit,4020332650,1461888000.0,0,0,0,0,0,0,0,0,0,0,0,1440,1980
fitbit,4020332650,1461974400.0,0,0,0,0,0,0,0,0,0,0,0,1440,1980
fitbit,4020332650,1462060800.0,0,0,0,0,0,0,0,0,0,0,0,1440,1980
fitbit,4020332650,1462147200.0,475,0.340000003576279,0.340000003576279,0,0,0.0399999991059303,0.28999999165535,0,0,11,31,1350,2207
fitbit,4020332650,1462233600.0,4496,3.22000002861023,3.22000002861023,0,0,0,3.15000009536743,0.0500000007450581,0,0,174,950,2828
fitbit,4020332650,1462320000.0,10252,7.34999990463257,7.34999990463257,0,0.670000016689301,1.03999996185303,5.57999992370605,0,13,46,346,531,3879
fitbit,4020332650,1462406400.0,11728,8.43000030517578,8.43000030517578,0,2.61999988555908,1.67999994754791,4.03999996185303,0.0700000002980232,38,42,196,916,3429
fitbit,4020332650,1462492800.0,4369,3.13000011444092,3.13000011444092,0,0,0,3.09999990463257,0.00999999977648258,0,0,177,855,2704
fitbit,4020332650,1462579200.0,6132,4.40000009536743,4.40000009536743,0,0,0,3.57999992370605,0,0,0,184,1256,2975
fitbit,4020332650,1462665600.0,5862,4.19999980926514,4.19999980926514,0,0,0,4.15000009536743,0,0,0,263,775,3089
fitbit,4020332650,1462752000.0,4556,3.26999998092651,3.26999998092651,0,0.200000002980232,0.119999997317791,2.94000005722046,0,3,5,173,1225,2785
fitbit,4020332650,1462838400.0,5546,3.98000001907349,3.98000001907349,0,0,0,3.86999988555908,0.0399999991059303,0,0,206,774,2926
fitbit,4020332650,1462924800.0,3689,2.65000009536743,2.65000009536743,0,0.109999999403954,0.170000001788139,2.32999992370605,0,2,8,134,1296,2645
fitbit,4020332650,1463011200.0,590,0.419999986886978,0.419999986886978,0,0,0,0.409999996423721,0,0,0,21,721,1120
fitbit,4057192912,1460419200.0,5394,4.03000020980835,4.03000020980835,0,0,0,3.94000005722046,0,0,0,164,1276,2286
fitbit,4057192912,1460505600.0,5974,4.46999979019165,4.46999979019165,0,0,0,4.36999988555908,0,0,0,160,1280,2306
fitbit,4057192912,1460592000.0,0,0,0,0,0,0,0,0,0,0,0,1440,1776
fitbit,4057192912,1460678400.0,3984,2.95000004768372,2.95000004768372,0,0.209999993443489,0.259999990463257,2.44000005722046,0,3,6,88,873,1527
fitbit,4319703577,1460419200.0,7753,5.19999980926514,5.19999980926514,0,0,0,0,0,0,0,0,1440,2115
fitbit,4319703577,1460505600.0,8204,5.5,5.5,0,0.529999971389771,0.589999973773956,1.30999994277954,0,8,15,96,1234,2135
fitbit,4319703577,1460592000.0,10210,6.88000011444092,6.88000011444092,0,0.109999999403954,0.330000013113022,6.44000005722046,0,1,9,339,589,2302
fitbit,4319703577,1460678400.0,5664,3.79999995231628,3.79999995231628,0,0,0,3.79999995231628,0,0,0,228,752,1985
fitbit,4319703577,1460764800.0,4744,3.1800000667572,3.1800000667572,0,0,0,3.1800000667572,0,0,0,194,724,1884
fitbit,4319703577,1460851200.0,29,0.0199999995529652,0.0199999995529652,0,0,0,0.0199999995529652,0,0,0,3,1363,1464
fitbit,4319703577,1460937600.0,2276,1.54999995231628,1.54999995231628,0,0.0700000002980232,0.330000013113022,1.12000000476837,0,1,9,58,824,1632
fitbit,4319703577,1461024000.0,8925,5.98999977111816,5.98999977111816,0,0,0,5.98999977111816,0,0,0,311,604,2200
fitbit,4319703577,1461110400.0,8954,6.01000022888184,6.01000022888184,0,0,0.680000007152557,5.30999994277954,0,0,18,306,671,2220
fitbit,4319703577,1461196800.0,3702,2.48000001907349,2.48000001907349,0,0,0,0.349999994039536,0,0,0,34,1265,1792
fitbit,4319703577,1461283200.0,4500,3.01999998092651,3.01999998092651,0,0.0599999986588955,0.810000002384186,2.15000009536743,0,1,19,176,709,1886
fitbit,4319703577,1461369600.0,4935,3.30999994277954,3.30999994277954,0,0,0,3.30999994277954,0,0,0,233,546,1945
fitbit,4319703577,1461456000.0,4081,2.74000000953674,2.74000000953674,0,0.0599999986588955,0.200000002980232,2.47000002861023,0,1,5,191,692,1880
fitbit,4319703577,1461542400.0,9259,6.21000003814697,6.21000003814697,0,0,0.280000001192093,5.92999982833862,0,0,8,390,544,2314
fitbit,4319703577,1461628800.0,9899,6.6399998664856,6.6399998664856,0,0.569999992847443,0.920000016689301,5.15000009536743,0,8,21,288,649,2236
fitbit,4319703577,1461715200.0,10780,7.23000001907349,7.23000001907349,0,0.409999996423721,1.91999995708466,4.90999984741211,0,6,47,300,680,2324
fitbit,4319703577,1461801600.0,10817,7.28000020980835,7.28000020980835,0,1.00999999046326,0.330000013113022,5.94000005722046,0,13,8,359,552,2367
fitbit,4319703577,1461888000.0,7990,5.3600001335144,5.3600001335144,0,0.449999988079071,0.790000021457672,4.11999988555908,0,6,18,289,624,2175
fitbit,4319703577,1461974400.0,8221,5.51999998092651,5.51999998092651,0,0.400000005960464,1.61000001430511,3.50999999046326,0,6,38,196,695,2092
fitbit,4319703577,1462060800.0,1251,0.839999973773956,0.839999973773956,0,0,0,0.839999973773956,0,0,0,67,836,1593
fitbit,4319703577,1462147200.0,9261,6.23999977111816,6.23999977111816,0,0,0.439999997615814,5.71000003814697,0,0,11,344,585,2270
fitbit,4319703577,1462233600.0,9648,6.46999979019165,6.46999979019165,0,0.579999983310699,1.07000005245209,4.82999992370605,0,8,26,287,669,2235
fitbit,4319703577,1462320000.0,10429,7.01999998092651,7.01999998092651,0,0.589999973773956,0.579999983310699,5.84999990463257,0,8,13,313,1106,2282
