timestamp,participant-id,session-id,source,skin-conductance
1471032864.0,5,1,empatica,0.0
1471033114.0,5,1,empatica,0.822367
1471033364.0,5,1,empatica,1.160803
1471033614.0,5,1,empatica,0.918774
1471033864.0,5,1,empatica,0.978978
1471034114.0,5,1,empatica,1.040463
1471034364.0,5,1,empatica,1.072487
1471034614.0,5,1,empatica,1.099387
1471034864.0,5,1,empatica,1.118601
1471035114.0,5,1,empatica,1.137815
1471035364.0,5,1,empatica,1.149344
1471035614.0,5,1,empatica,1.158311
1471035864.0,5,1,empatica,1.164715
1471036114.0,5,1,empatica,1.169839
1471036364.0,5,1,empatica,1.172401
1471036614.0,5,1,empatica,1.178806
1471036864.0,5,1,empatica,1.183929
1471037114.0,5,1,empatica,1.186491
1471037364.0,5,1,empatica,1.192896
1471037614.0,5,1,empatica,1.196739
1471037864.0,5,1,empatica,1.19802
1471038114.0,5,1,empatica,1.199301
1471038364.0,5,1,empatica,1.204425
1471038614.0,5,1,empatica,1.215953
1471038864.0,5,1,empatica,1.232605
1471039114.0,5,1,empatica,1.249258
1471039364.0,5,1,empatica,1.263348
1471039614.0,5,1,empatica,1.272315
1471039864.0,5,1,empatica,1.274876
1471040114.0,5,1,empatica,1.287686
1471040364.0,5,1,empatica,1.288967
1471040614.0,5,1,empatica,1.285124
1471040864.0,5,1,empatica,1.283843
1471041114.0,5,1,empatica,1.278719
1471041364.0,5,1,empatica,1.273596
1471041614.0,5,1,empatica,1.267191
1471041864.0,5,1,empatica,1.264629
1471042114.0,5,1,empatica,1.260786
1471042364.0,5,1,empatica,1.256943
1471042614.0,5,1,empatica,1.258224
1471042864.0,5,1,empatica,1.281281
1471043114.0,5,1,empatica,1.326114
1471043364.0,5,1,empatica,1.373509
1471043614.0,5,1,empatica,1.423466
1471043864.0,5,1,empatica,1.463176
1471044114.0,5,1,empatica,1.463274
1471044364.0,5,1,empatica,1.499141
1471044614.0,5,1,empatica,1.546536
1471044864.0,5,1,empatica,1.595212
1471045114.0,5,1,empatica,1.613145
1471045364.0,5,1,empatica,1.629797
1471045614.0,5,1,empatica,1.625955
1471045864.0,5,1,empatica,1.623393
1471046114.0,5,1,empatica,1.611864
1471046364.0,5,1,empatica,1.593931
1471046614.0,5,1,empatica,1.572155
1471046864.0,5,1,empatica,1.556784
1471047114.0,5,1,empatica,1.53885
1471047364.0,5,1,empatica,1.52476
1471047614.0,5,1,empatica,1.518355
1471047864.0,5,1,empatica,1.506827
1471048114.0,5,1,empatica,1.502984
1471048364.0,5,1,empatica,1.504265
1471048614.0,5,1,empatica,1.502984
1471048864.0,5,1,empatica,1.504265
1471049114.0,5,1,empatica,1.492736
1471049364.0,5,1,empatica,1.478646
1471049614.0,5,1,empatica,1.464556
1471049864.0,5,1,empatica,1.442779
1471050114.0,5,1,empatica,1.428689
1471050364.0,5,1,empatica,1.408194
1471050614.0,5,1,empatica,1.331337
1471050864.0,5,1,empatica,1.227581
1471051114.0,5,1,empatica,1.312123
1471051364.0,5,1,empatica,1.331337
1471051614.0,5,1,empatica,1.386418
1471051864.0,5,1,empatica,1.438937
1471052114.0,5,1,empatica,1.575998
1471052364.0,5,1,empatica,1.545255
1471052614.0,5,1,empatica,1.540131
1471052864.0,5,1,empatica,1.526041
1471053114.0,5,1,empatica,1.490174
1471053364.0,5,1,empatica,1.49786
1471053614.0,5,1,empatica,1.479927
1471053864.0,5,1,empatica,1.472241
1471054114.0,5,1,empatica,1.476084
1471054364.0,5,1,empatica,1.479927
1471054614.0,5,1,empatica,1.486332
1471054864.0,5,1,empatica,1.491455
1471055114.0,5,1,empatica,1.490174
1471055364.0,5,1,empatica,1.494017
1471055614.0,5,1,empatica,1.500422
1471055864.0,5,1,empatica,1.504265
1471056114.0,5,1,empatica,1.504265
1471056364.0,5,1,empatica,1.508108
1471056614.0,5,1,empatica,1.526041
1471056864.0,5,1,empatica,1.537569
1471057114.0,5,1,empatica,1.540131
