participant-id,session-id,timestamp,source,eda
19,03,1468513697.000000,empatica,0.000000
19,03,1468513697.250000,empatica,0.836457
19,03,1468513697.500000,empatica,1.183860
19,03,1468513697.750000,empatica,1.622013
19,03,1468513698.000000,empatica,1.815534
19,03,1468513698.250000,empatica,1.825782
19,03,1468513698.500000,empatica,1.792477
19,03,1468513698.750000,empatica,1.750206
19,03,1468513699.000000,empatica,1.718183
19,03,1468513699.250000,empatica,1.714340
19,03,1468513699.500000,empatica,1.733554
19,03,1468513699.750000,empatica,1.750206
19,03,1468513700.000000,empatica,1.765578
19,03,1468513700.250000,empatica,1.761735
19,03,1468513700.500000,empatica,1.769421
19,03,1468513700.750000,empatica,1.807849
19,03,1468513701.000000,empatica,1.889829
19,03,1468513701.250000,empatica,1.903920
19,03,1468513701.500000,empatica,1.924415
19,03,1468513701.750000,empatica,1.942348
19,03,1468513702.000000,empatica,1.931019
19,03,1468513702.250000,empatica,1.950233
19,03,1468513702.500000,empatica,1.965604
19,03,1468513702.750000,empatica,1.970728
19,03,1468513703.000000,empatica,1.811891
19,03,1468513703.250000,empatica,1.770901
19,03,1468513703.500000,empatica,1.732472
19,03,1468513703.750000,empatica,1.805486
19,03,1468513704.000000,empatica,1.843915
19,03,1468513704.250000,empatica,1.772182
19,03,1468513704.500000,empatica,1.773463
19,03,1468513704.750000,empatica,1.787553
19,03,1468513705.000000,empatica,1.814453
19,03,1468513705.250000,empatica,1.788834
19,03,1468513705.500000,empatica,1.740158
19,03,1468513705.750000,empatica,1.784991
19,03,1468513706.000000,empatica,1.731191
19,03,1468513706.250000,empatica,1.277737
19,03,1468513706.500000,empatica,2.099904
19,03,1468513706.750000,empatica,2.191051
19,03,1468513707.000000,empatica,2.178241
19,03,1468513707.250000,empatica,2.144937
19,03,1468513707.500000,empatica,2.065518
19,03,1468513707.750000,empatica,2.114194
19,03,1468513708.000000,empatica,2.164151
19,03,1468513708.250000,empatica,2.228198
19,03,1468513708.500000,empatica,2.289684
19,03,1468513708.750000,empatica,2.337079
19,03,1468513709.000000,empatica,2.385755
19,03,1468513709.250000,empatica,2.387035
19,03,1468513709.500000,empatica,2.435711
19,03,1468513709.750000,empatica,2.480972
19,03,1468513710.000000,empatica,2.504029
19,03,1468513710.250000,empatica,2.501467
19,03,1468513710.500000,empatica,2.487377
19,03,1468513710.750000,empatica,2.464320
19,03,1468513711.000000,empatica,2.464320
19,03,1468513711.250000,empatica,2.475848
19,03,1468513711.500000,empatica,2.483534
19,03,1468513711.750000,empatica,2.492501
19,03,1468513712.000000,empatica,2.484815
19,03,1468513712.250000,empatica,2.470724
19,03,1468513712.500000,empatica,2.461758
19,03,1468513712.750000,empatica,2.443825
19,03,1468513713.000000,empatica,2.432296
19,03,1468513713.250000,empatica,2.388744
19,03,1468513713.500000,empatica,2.363125
19,03,1468513713.750000,empatica,2.355439
19,03,1468513714.000000,empatica,2.342630
19,03,1468513714.250000,empatica,2.338787
19,03,1468513714.500000,empatica,2.334944
19,03,1468513714.750000,empatica,2.320854
19,03,1468513715.000000,empatica,2.327259
19,03,1468513715.250000,empatica,2.327259
19,03,1468513715.500000,empatica,2.323416
19,03,1468513715.750000,empatica,2.322135
19,03,1468513716.000000,empatica,2.315730
19,03,1468513716.250000,empatica,2.304202
19,03,1468513716.500000,empatica,2.292673
19,03,1468513716.750000,empatica,2.277302
19,03,1468513717.000000,empatica,2.269616
19,03,1468513717.250000,empatica,2.238873
19,03,1468513717.500000,empatica,2.229907
19,03,1468513717.750000,empatica,2.222221
19,03,1468513718.000000,empatica,2.215816
19,03,1468513718.250000,empatica,2.208131
19,03,1468513718.500000,empatica,2.199164
19,03,1468513718.750000,empatica,2.195321
19,03,1468513719.000000,empatica,2.200445
19,03,1468513719.250000,empatica,2.211973
19,03,1468513719.500000,empatica,2.199164
19,03,1468513719.750000,empatica,2.185074
19,03,1468513720.000000,empatica,2.182512
19,03,1468513720.250000,empatica,2.179950
19,03,1468513720.500000,empatica,2.179950
19,03,1468513720.750000,empatica,2.167140
19,03,1468513721.000000,empatica,2.181231
19,03,1468513721.250000,empatica,2.183793
19,03,1468513721.500000,empatica,2.210692
19,03,1468513721.750000,empatica,2.241435
19,03,1468513722.000000,empatica,2.261930
19,03,1468513722.250000,empatica,2.267054
19,03,1468513722.500000,empatica,2.274740
19,03,1468513722.750000,empatica,2.282425
19,03,1468513723.000000,empatica,2.284987
19,03,1468513723.250000,empatica,2.281145
19,03,1468513723.500000,empatica,2.269616
19,03,1468513723.750000,empatica,2.229907
19,03,1468513724.000000,empatica,2.182512
19,03,1468513724.250000,empatica,2.136398
19,03,1468513724.500000,empatica,2.131274
19,03,1468513724.750000,empatica,2.109498
19,03,1468513725.000000,empatica,2.096688
19,03,1468513725.250000,empatica,2.096688
19,03,1468513725.500000,empatica,2.089003
19,03,1468513725.750000,empatica,2.064665
19,03,1468513726.000000,empatica,2.099250
19,03,1468513726.250000,empatica,2.129993
19,03,1468513726.500000,empatica,2.132555
19,03,1468513726.750000,empatica,2.133836
19,03,1468513727.000000,empatica,2.097969
19,03,1468513727.250000,empatica,2.091565
19,03,1468513727.500000,empatica,2.096688
19,03,1468513727.750000,empatica,2.103093
19,03,1468513728.000000,empatica,2.108217
19,03,1468513728.250000,empatica,2.123588
19,03,1468513728.500000,empatica,2.142802
19,03,1468513728.750000,empatica,2.151769
19,03,1468513729.000000,empatica,2.154331
19,03,1468513729.250000,empatica,2.153050
19,03,1468513729.500000,empatica,2.144083
19,03,1468513729.750000,empatica,2.138960
19,03,1468513730.000000,empatica,2.137679
19,03,1468513730.250000,empatica,2.119745
19,03,1468513730.500000,empatica,2.117183
19,03,1468513730.750000,empatica,2.113341
19,03,1468513731.000000,empatica,2.106936
19,03,1468513731.250000,empatica,2.101812
19,03,1468513731.500000,empatica,2.103093
19,03,1468513731.750000,empatica,2.087722
19,03,1468513732.000000,empatica,2.087722
19,03,1468513732.250000,empatica,2.083879
19,03,1468513732.500000,empatica,2.090284
19,03,1468513732.750000,empatica,2.100531
19,03,1468513733.000000,empatica,2.097969
19,03,1468513733.250000,empatica,2.101812
19,03,1468513733.500000,empatica,2.103093
19,03,1468513733.750000,empatica,2.089003
19,03,1468513734.000000,empatica,2.087722
19,03,1468513734.250000,empatica,2.083879
19,03,1468513734.500000,empatica,2.072351
19,03,1468513734.750000,empatica,2.067227
19,03,1468513735.000000,empatica,2.069788
19,03,1468513735.250000,empatica,2.060822
19,03,1468513735.500000,empatica,2.062103
19,03,1468513735.750000,empatica,2.058260
19,03,1468513736.000000,empatica,2.053136
19,03,1468513736.250000,empatica,2.049293
19,03,1468513736.500000,empatica,2.042889
19,03,1468513736.750000,empatica,2.040327
19,03,1468513737.000000,empatica,2.036484
19,03,1468513737.250000,empatica,2.036484
19,03,1468513737.500000,empatica,2.032641
19,03,1468513737.750000,empatica,2.032641
19,03,1468513738.000000,empatica,2.027517
19,03,1468513738.250000,empatica,2.019832
19,03,1468513738.500000,empatica,2.028798
19,03,1468513738.750000,empatica,2.028798
19,03,1468513739.000000,empatica,1.980122
19,03,1468513739.250000,empatica,1.922480
19,03,1468513739.500000,empatica,1.919490
19,03,1468513739.750000,empatica,1.902838
19,03,1468513740.000000,empatica,1.888748
19,03,1468513740.250000,empatica,1.911805
19,03,1468513740.500000,empatica,1.858005
19,03,1468513740.750000,empatica,1.832386
19,03,1468513741.000000,empatica,1.874657
19,03,1468513741.250000,empatica,1.923333
19,03,1468513741.500000,empatica,1.934862
19,03,1468513741.750000,empatica,1.936143
19,03,1468513742.000000,empatica,1.941266
19,03,1468513742.250000,empatica,1.948952
19,03,1468513742.500000,empatica,1.961762
19,03,1468513742.750000,empatica,2.000190
19,03,1468513743.000000,empatica,1.995066
19,03,1468513743.250000,empatica,2.056551
19,03,1468513743.500000,empatica,2.115475
19,03,1468513743.750000,empatica,2.125723
19,03,1468513744.000000,empatica,2.170556
19,03,1468513744.250000,empatica,2.198736
19,03,1468513744.500000,empatica,2.187208
19,03,1468513744.750000,empatica,2.270469
19,03,1468513745.000000,empatica,2.366540
19,03,1468513745.250000,empatica,2.416497
19,03,1468513745.500000,empatica,2.438273
19,03,1468513745.750000,empatica,2.442544
19,03,1468513746.000000,empatica,2.465601
19,03,1468513746.250000,empatica,2.483534
19,03,1468513746.500000,empatica,2.495062
19,03,1468513746.750000,empatica,2.495062
19,03,1468513747.000000,empatica,2.477129
19,03,1468513747.250000,empatica,2.466882
19,03,1468513747.500000,empatica,2.448948
19,03,1468513747.750000,empatica,2.454072
19,03,1468513748.000000,empatica,2.437420
19,03,1468513748.250000,empatica,2.415644
19,03,1468513748.500000,empatica,2.368249
19,03,1468513748.750000,empatica,2.277302
19,03,1468513749.000000,empatica,2.236311
19,03,1468513749.250000,empatica,2.256807
19,03,1468513749.500000,empatica,2.242716
19,03,1468513749.750000,empatica,2.222221
19,03,1468513750.000000,empatica,2.209412
19,03,1468513750.250000,empatica,2.201726
19,03,1468513750.500000,empatica,2.192759
19,03,1468513750.750000,empatica,2.182512
19,03,1468513751.000000,empatica,2.174826
19,03,1468513751.250000,empatica,2.163297
19,03,1468513751.500000,empatica,2.155612
19,03,1468513751.750000,empatica,2.151769
19,03,1468513752.000000,empatica,2.141521
19,03,1468513752.250000,empatica,2.135117
19,03,1468513752.500000,empatica,2.131274
19,03,1468513752.750000,empatica,2.118464
19,03,1468513753.000000,empatica,2.051855
19,03,1468513753.250000,empatica,2.037765
19,03,1468513753.500000,empatica,2.036484
19,03,1468513753.750000,empatica,1.926323
19,03,1468513754.000000,empatica,1.595411
19,03,1468513754.250000,empatica,1.481407
19,03,1468513754.500000,empatica,1.413517
19,03,1468513754.750000,empatica,1.505546
19,03,1468513755.000000,empatica,1.615707
19,03,1468513755.250000,empatica,1.609302
19,03,1468513755.500000,empatica,1.459432
19,03,1468513755.750000,empatica,1.362080
19,03,1468513756.000000,empatica,1.268571
19,03,1468513756.250000,empatica,1.273695
19,03,1468513756.500000,empatica,1.378732
19,03,1468513756.750000,empatica,1.608021
19,03,1468513757.000000,empatica,0.789497
19,03,1468513757.250000,empatica,0.392305
19,03,1468513757.500000,empatica,0.945604
19,03,1468513757.750000,empatica,1.016056
19,03,1468513758.000000,empatica,0.916143
19,03,1468513758.250000,empatica,0.800858
19,03,1468513758.500000,empatica,0.791891
19,03,1468513758.750000,empatica,1.183860
19,03,1468513759.000000,empatica,1.622013
19,03,1468513759.250000,empatica,1.458151
19,03,1468513759.500000,empatica,1.884706
19,03,1468513759.750000,empatica,2.061476
19,03,1468513760.000000,empatica,2.096261
19,03,1468513760.250000,empatica,2.052709
19,03,1468513760.500000,empatica,2.079608
19,03,1468513760.750000,empatica,2.088575
19,03,1468513761.000000,empatica,1.996347
19,03,1468513761.250000,empatica,2.087294
19,03,1468513761.500000,empatica,2.096261
19,03,1468513761.750000,empatica,2.091137
19,03,1468513762.000000,empatica,2.084732
19,03,1468513762.250000,empatica,2.078328
19,03,1468513762.500000,empatica,2.075766
19,03,1468513762.750000,empatica,2.060394
19,03,1468513763.000000,empatica,2.030933
19,03,1468513763.250000,empatica,2.110351
19,03,1468513763.500000,empatica,2.124442
19,03,1468513763.750000,empatica,2.120599
19,03,1468513764.000000,empatica,2.114194
19,03,1468513764.250000,empatica,2.106508
19,03,1468513764.500000,empatica,2.101385
19,03,1468513764.750000,empatica,2.097542
19,03,1468513765.000000,empatica,2.091137
19,03,1468513765.250000,empatica,2.080889
19,03,1468513765.500000,empatica,2.074485
19,03,1468513765.750000,empatica,2.069361
19,03,1468513766.000000,empatica,2.064237
19,03,1468513766.250000,empatica,2.059114
19,03,1468513766.500000,empatica,2.059114
19,03,1468513766.750000,empatica,2.069361
19,03,1468513767.000000,empatica,2.097542
19,03,1468513767.250000,empatica,2.153903
19,03,1468513767.500000,empatica,2.220513
19,03,1468513767.750000,empatica,2.279436
19,03,1468513768.000000,empatica,2.325550
19,03,1468513768.250000,empatica,2.355012
19,03,1468513768.500000,empatica,2.370383
19,03,1468513768.750000,empatica,2.372945
19,03,1468513769.000000,empatica,2.369102
19,03,1468513769.250000,empatica,2.349888
19,03,1468513769.500000,empatica,2.330674
19,03,1468513769.750000,empatica,2.307617
19,03,1468513770.000000,empatica,2.287122
19,03,1468513770.250000,empatica,2.267907
19,03,1468513770.500000,empatica,2.249974
19,03,1468513770.750000,empatica,2.197455
19,03,1468513771.000000,empatica,2.161589
19,03,1468513771.250000,empatica,2.148780
19,03,1468513771.500000,empatica,2.143656
19,03,1468513771.750000,empatica,2.162870
19,03,1468513772.000000,empatica,2.167994
19,03,1468513772.250000,empatica,2.169275
19,03,1468513772.500000,empatica,2.161589
19,03,1468513772.750000,empatica,2.160308
19,03,1468513773.000000,empatica,2.162870
19,03,1468513773.250000,empatica,2.180803
19,03,1468513773.500000,empatica,2.203860
19,03,1468513773.750000,empatica,2.225636
19,03,1468513774.000000,empatica,2.241008
19,03,1468513774.250000,empatica,2.247412
19,03,1468513774.500000,empatica,2.249974
19,03,1468513774.750000,empatica,2.252536
19,03,1468513775.000000,empatica,2.249974
19,03,1468513775.250000,empatica,2.244850
19,03,1468513775.500000,empatica,2.242289
19,03,1468513775.750000,empatica,2.246131
19,03,1468513776.000000,empatica,2.244850
19,03,1468513776.250000,empatica,2.253817
19,03,1468513776.500000,empatica,2.253817
19,03,1468513776.750000,empatica,2.248693
19,03,1468513777.000000,empatica,2.251255
19,03,1468513777.250000,empatica,2.244850
19,03,1468513777.500000,empatica,2.238446
19,03,1468513777.750000,empatica,2.229479
19,03,1468513778.000000,empatica,2.219232
19,03,1468513778.250000,empatica,2.205141
19,03,1468513778.500000,empatica,2.196175
19,03,1468513778.750000,empatica,2.185927
19,03,1468513779.000000,empatica,2.185927
19,03,1468513779.250000,empatica,2.180803
19,03,1468513779.500000,empatica,2.170556
19,03,1468513779.750000,empatica,2.161589
19,03,1468513780.000000,empatica,2.153903
19,03,1468513780.250000,empatica,2.148780
19,03,1468513780.500000,empatica,2.138532
19,03,1468513780.750000,empatica,2.134689
19,03,1468513781.000000,empatica,2.133408
19,03,1468513781.250000,empatica,2.124442
19,03,1468513781.500000,empatica,2.120599
19,03,1468513781.750000,empatica,2.116756
19,03,1468513782.000000,empatica,2.114194
19,03,1468513782.250000,empatica,2.111632
19,03,1468513782.500000,empatica,2.112913
19,03,1468513782.750000,empatica,2.114194
19,03,1468513783.000000,empatica,2.111632
19,03,1468513783.250000,empatica,2.111632
19,03,1468513783.500000,empatica,2.114194
19,03,1468513783.750000,empatica,2.115475
19,03,1468513784.000000,empatica,2.110351
19,03,1468513784.250000,empatica,2.110351
19,03,1468513784.500000,empatica,2.109070
19,03,1468513784.750000,empatica,2.106508
19,03,1468513785.000000,empatica,2.102666
19,03,1468513785.250000,empatica,2.098823
19,03,1468513785.500000,empatica,2.105227
19,03,1468513785.750000,empatica,2.109070
19,03,1468513786.000000,empatica,2.116756
19,03,1468513786.250000,empatica,2.121880
19,03,1468513786.500000,empatica,2.125723
19,03,1468513786.750000,empatica,2.123161
19,03,1468513787.000000,empatica,2.120599
19,03,1468513787.250000,empatica,2.114194
19,03,1468513787.500000,empatica,2.109070
19,03,1468513787.750000,empatica,2.103946
19,03,1468513788.000000,empatica,2.100104
19,03,1468513788.250000,empatica,2.097542
19,03,1468513788.500000,empatica,2.096261
19,03,1468513788.750000,empatica,2.093699
19,03,1468513789.000000,empatica,2.088575
19,03,1468513789.250000,empatica,2.087294
19,03,1468513789.500000,empatica,2.080889
19,03,1468513789.750000,empatica,2.077047
19,03,1468513790.000000,empatica,2.071923
19,03,1468513790.250000,empatica,2.069361
19,03,1468513790.500000,empatica,2.065518
19,03,1468513790.750000,empatica,2.041180
19,03,1468513791.000000,empatica,1.996347
19,03,1468513791.250000,empatica,2.051428
19,03,1468513791.500000,empatica,2.075766
19,03,1468513791.750000,empatica,2.143656
19,03,1468513792.000000,empatica,2.322988
19,03,1468513792.250000,empatica,1.909243
19,03,1468513792.500000,empatica,1.277737
19,03,1468513792.750000,empatica,0.789497
19,03,1468513793.000000,empatica,0.535771
19,03,1468513793.250000,empatica,0.507590
19,03,1468513793.500000,empatica,0.524243
19,03,1468513793.750000,empatica,0.912369
19,03,1468513794.000000,empatica,1.622013
19,03,1468513794.250000,empatica,2.099904
19,03,1468513794.500000,empatica,2.239727
19,03,1468513794.750000,empatica,2.288403
19,03,1468513795.000000,empatica,2.290965
19,03,1468513795.250000,empatica,2.278155
19,03,1468513795.500000,empatica,2.265346
19,03,1468513795.750000,empatica,2.251255
19,03,1468513796.000000,empatica,2.234603
19,03,1468513796.250000,empatica,2.212827
19,03,1468513796.500000,empatica,2.194894
19,03,1468513796.750000,empatica,2.170556
19,03,1468513797.000000,empatica,2.130846
19,03,1468513797.250000,empatica,2.107789
19,03,1468513797.500000,empatica,2.107789
19,03,1468513797.750000,empatica,2.159027
19,03,1468513798.000000,empatica,2.171837
19,03,1468513798.250000,empatica,2.156465
