timestamp,participant-id,session-id,source,temperature
1468026554.0,6,4,empatica,32.31
1468026804.0,6,4,empatica,32.31
1468027054.0,6,4,empatica,32.31
1468027304.0,6,4,empatica,32.31
1468027554.0,6,4,empatica,32.31
1468027804.0,6,4,empatica,32.31
1468028054.0,6,4,empatica,32.31
1468028304.0,6,4,empatica,32.31
1468028554.0,6,4,empatica,32.31
1468028804.0,6,4,empatica,32.31
1468029054.0,6,4,empatica,32.31
1468029304.0,6,4,empatica,32.31
1468029554.0,6,4,empatica,32.31
1468029804.0,6,4,empatica,32.31
1468030054.0,6,4,empatica,32.31
1468030304.0,6,4,empatica,32.31
1468030554.0,6,4,empatica,32.31
1468030804.0,6,4,empatica,32.31
1468031054.0,6,4,empatica,32.31
1468031304.0,6,4,empatica,32.29
1468031554.0,6,4,empatica,32.29
1468031804.0,6,4,empatica,32.29
1468032054.0,6,4,empatica,32.29
1468032304.0,6,4,empatica,32.29
1468032554.0,6,4,empatica,32.29
1468032804.0,6,4,empatica,32.29
1468033054.0,6,4,empatica,32.29
1468033304.0,6,4,empatica,32.29
1468033554.0,6,4,empatica,32.29
1468033804.0,6,4,empatica,32.29
1468034054.0,6,4,empatica,32.29
1468034304.0,6,4,empatica,32.29
1468034554.0,6,4,empatica,32.29
1468034804.0,6,4,empatica,32.29
1468035054.0,6,4,empatica,32.29
1468035304.0,6,4,empatica,32.29
1468035554.0,6,4,empatica,32.29
1468035804.0,6,4,empatica,32.29
1468036054.0,6,4,empatica,32.29
1468036304.0,6,4,empatica,32.31
1468036554.0,6,4,empatica,32.31
1468036804.0,6,4,empatica,32.31
1468037054.0,6,4,empatica,32.31
1468037304.0,6,4,empatica,32.31
1468037554.0,6,4,empatica,32.31
1468037804.0,6,4,empatica,32.31
1468038054.0,6,4,empatica,32.31
1468038304.0,6,4,empatica,32.27
1468038554.0,6,4,empatica,32.27
1468038804.0,6,4,empatica,32.27
1468039054.0,6,4,empatica,32.27
1468039304.0,6,4,empatica,32.31
1468039554.0,6,4,empatica,32.31
1468039804.0,6,4,empatica,32.31
1468040054.0,6,4,empatica,32.31
1468040304.0,6,4,empatica,32.29
1468040554.0,6,4,empatica,32.29
1468040804.0,6,4,empatica,32.29
1468041054.0,6,4,empatica,32.29
1468041304.0,6,4,empatica,32.29
1468041554.0,6,4,empatica,32.29
1468041804.0,6,4,empatica,32.29
1468042054.0,6,4,empatica,32.29
1468042304.0,6,4,empatica,32.29
1468042554.0,6,4,empatica,32.29
1468042804.0,6,4,empatica,32.29
1468043054.0,6,4,empatica,32.29
1468043304.0,6,4,empatica,32.33
1468043554.0,6,4,empatica,32.33
1468043804.0,6,4,empatica,32.33
1468044054.0,6,4,empatica,32.33
1468044304.0,6,4,empatica,32.31
1468044554.0,6,4,empatica,32.31
1468044804.0,6,4,empatica,32.31
1468045054.0,6,4,empatica,32.31
1468045304.0,6,4,empatica,32.29
1468045554.0,6,4,empatica,32.29
1468045804.0,6,4,empatica,32.29
1468046054.0,6,4,empatica,32.29
1468046304.0,6,4,empatica,32.31
1468046554.0,6,4,empatica,32.31
1468046804.0,6,4,empatica,32.31
1468047054.0,6,4,empatica,32.31
1468047304.0,6,4,empatica,32.29
1468047554.0,6,4,empatica,32.29
1468047804.0,6,4,empatica,32.29
1468048054.0,6,4,empatica,32.29
1468048304.0,6,4,empatica,32.31
1468048554.0,6,4,empatica,32.31
1468048804.0,6,4,empatica,32.31
1468049054.0,6,4,empatica,32.31
1468049304.0,6,4,empatica,32.31
1468049554.0,6,4,empatica,32.31
1468049804.0,6,4,empatica,32.31
1468050054.0,6,4,empatica,32.31
1468050304.0,6,4,empatica,32.31
1468050554.0,6,4,empatica,32.31
1468050804.0,6,4,empatica,32.31
1468051054.0,6,4,empatica,32.31
1468051304.0,6,4,empatica,32.29
1468051554.0,6,4,empatica,32.29
1468051804.0,6,4,empatica,32.29
1468052054.0,6,4,empatica,32.29
1468052304.0,6,4,empatica,32.29
1468052554.0,6,4,empatica,32.29
1468052804.0,6,4,empatica,32.29
1468053054.0,6,4,empatica,32.29
1468053304.0,6,4,empatica,32.27
1468053554.0,6,4,empatica,32.27
1468053804.0,6,4,empatica,32.27
1468054054.0,6,4,empatica,32.27
1468054304.0,6,4,empatica,32.29
1468054554.0,6,4,empatica,32.29
1468054804.0,6,4,empatica,32.29
1468055054.0,6,4,empatica,32.29
1468055304.0,6,4,empatica,32.27
1468055554.0,6,4,empatica,32.27
1468055804.0,6,4,empatica,32.27
1468056054.0,6,4,empatica,32.27
1468056304.0,6,4,empatica,32.29
1468056554.0,6,4,empatica,32.29
1468056804.0,6,4,empatica,32.29
1468057054.0,6,4,empatica,32.29
1468057304.0,6,4,empatica,32.31
1468057554.0,6,4,empatica,32.31
1468057804.0,6,4,empatica,32.31
1468058054.0,6,4,empatica,32.31
1468058304.0,6,4,empatica,32.29
1468058554.0,6,4,empatica,32.29
1468058804.0,6,4,empatica,32.29
1468059054.0,6,4,empatica,32.29
1468059304.0,6,4,empatica,32.27
1468059554.0,6,4,empatica,32.27
1468059804.0,6,4,empatica,32.27
1468060054.0,6,4,empatica,32.27
1468060304.0,6,4,empatica,32.29
1468060554.0,6,4,empatica,32.29
1468060804.0,6,4,empatica,32.29
1468061054.0,6,4,empatica,32.29
1468061304.0,6,4,empatica,32.31
1468061554.0,6,4,empatica,32.31
1468061804.0,6,4,empatica,32.31
1468062054.0,6,4,empatica,32.31
1468062304.0,6,4,empatica,32.29
1468062554.0,6,4,empatica,32.29
1468062804.0,6,4,empatica,32.29
1468063054.0,6,4,empatica,32.29
1468063304.0,6,4,empatica,32.31
1468063554.0,6,4,empatica,32.31
1468063804.0,6,4,empatica,32.31
1468064054.0,6,4,empatica,32.31
1468064304.0,6,4,empatica,32.27
1468064554.0,6,4,empatica,32.27
1468064804.0,6,4,empatica,32.27
1468065054.0,6,4,empatica,32.27
1468065304.0,6,4,empatica,32.29
1468065554.0,6,4,empatica,32.29
1468065804.0,6,4,empatica,32.29
1468066054.0,6,4,empatica,32.29
1468066304.0,6,4,empatica,32.27
1468066554.0,6,4,empatica,32.27
1468066804.0,6,4,empatica,32.27
1468067054.0,6,4,empatica,32.27
1468067304.0,6,4,empatica,32.29
1468067554.0,6,4,empatica,32.29
1468067804.0,6,4,empatica,32.29
1468068054.0,6,4,empatica,32.29
1468068304.0,6,4,empatica,32.29
1468068554.0,6,4,empatica,32.29
1468068804.0,6,4,empatica,32.29
1468069054.0,6,4,empatica,32.29
1468069304.0,6,4,empatica,32.27
1468069554.0,6,4,empatica,32.27
1468069804.0,6,4,empatica,32.27
1468070054.0,6,4,empatica,32.27
1468070304.0,6,4,empatica,32.29
1468070554.0,6,4,empatica,32.29
1468070804.0,6,4,empatica,32.29
1468071054.0,6,4,empatica,32.29
1468071304.0,6,4,empatica,32.27
1468071554.0,6,4,empatica,32.27
1468071804.0,6,4,empatica,32.27
1468072054.0,6,4,empatica,32.27
1468072304.0,6,4,empatica,32.27
1468072554.0,6,4,empatica,32.27
1468072804.0,6,4,empatica,32.27
1468073054.0,6,4,empatica,32.27
1468073304.0,6,4,empatica,32.29
1468073554.0,6,4,empatica,32.29
1468073804.0,6,4,empatica,32.29
1468074054.0,6,4,empatica,32.29
1468074304.0,6,4,empatica,32.29
1468074554.0,6,4,empatica,32.29
1468074804.0,6,4,empatica,32.29
1468075054.0,6,4,empatica,32.29
1468075304.0,6,4,empatica,32.29
1468075554.0,6,4,empatica,32.29
1468075804.0,6,4,empatica,32.29
1468076054.0,6,4,empatica,32.29
1468076304.0,6,4,empatica,32.29
1468076554.0,6,4,empatica,32.29
1468076804.0,6,4,empatica,32.29
1468077054.0,6,4,empatica,32.29
1468077304.0,6,4,empatica,32.29
1468077554.0,6,4,empatica,32.29
1468077804.0,6,4,empatica,32.29
1468078054.0,6,4,empatica,32.29
1468078304.0,6,4,empatica,32.31
1468078554.0,6,4,empatica,32.31
1468078804.0,6,4,empatica,32.31
1468079054.0,6,4,empatica,32.31
1468079304.0,6,4,empatica,32.27
1468079554.0,6,4,empatica,32.27
1468079804.0,6,4,empatica,32.27
1468080054.0,6,4,empatica,32.27
1468080304.0,6,4,empatica,32.29
1468080554.0,6,4,empatica,32.29
1468080804.0,6,4,empatica,32.29
1468081054.0,6,4,empatica,32.29
1468081304.0,6,4,empatica,32.29
1468081554.0,6,4,empatica,32.29
1468081804.0,6,4,empatica,32.29
1468082054.0,6,4,empatica,32.29
1468082304.0,6,4,empatica,32.27
1468082554.0,6,4,empatica,32.27
1468082804.0,6,4,empatica,32.27
1468083054.0,6,4,empatica,32.27
1468083304.0,6,4,empatica,32.29
1468083554.0,6,4,empatica,32.29
1468083804.0,6,4,empatica,32.29
1468084054.0,6,4,empatica,32.29
1468084304.0,6,4,empatica,32.29
1468084554.0,6,4,empatica,32.29
1468084804.0,6,4,empatica,32.29
1468085054.0,6,4,empatica,32.29
1468085304.0,6,4,empatica,32.29
1468085554.0,6,4,empatica,32.29
1468085804.0,6,4,empatica,32.29
1468086054.0,6,4,empatica,32.29
1468086304.0,6,4,empatica,32.31
1468086554.0,6,4,empatica,32.31
1468086804.0,6,4,empatica,32.31
1468087054.0,6,4,empatica,32.31
1468087304.0,6,4,empatica,32.29
1468087554.0,6,4,empatica,32.29
1468087804.0,6,4,empatica,32.29
1468088054.0,6,4,empatica,32.29
1468088304.0,6,4,empatica,32.27
1468088554.0,6,4,empatica,32.27
1468088804.0,6,4,empatica,32.27
1468089054.0,6,4,empatica,32.27
1468089304.0,6,4,empatica,32.29
1468089554.0,6,4,empatica,32.29
1468089804.0,6,4,empatica,32.29
1468090054.0,6,4,empatica,32.29
1468090304.0,6,4,empatica,32.29
1468090554.0,6,4,empatica,32.29
1468090804.0,6,4,empatica,32.29
1468091054.0,6,4,empatica,32.29
1468091304.0,6,4,empatica,32.31
1468091554.0,6,4,empatica,32.31
1468091804.0,6,4,empatica,32.31
1468092054.0,6,4,empatica,32.31
1468092304.0,6,4,empatica,32.27
1468092554.0,6,4,empatica,32.27
1468092804.0,6,4,empatica,32.27
1468093054.0,6,4,empatica,32.27
1468093304.0,6,4,empatica,32.31
1468093554.0,6,4,empatica,32.31
1468093804.0,6,4,empatica,32.31
1468094054.0,6,4,empatica,32.31
1468094304.0,6,4,empatica,32.29
1468094554.0,6,4,empatica,32.29
1468094804.0,6,4,empatica,32.29
1468095054.0,6,4,empatica,32.29
1468095304.0,6,4,empatica,32.33
1468095554.0,6,4,empatica,32.33
1468095804.0,6,4,empatica,32.33
1468096054.0,6,4,empatica,32.33
1468096304.0,6,4,empatica,32.31
1468096554.0,6,4,empatica,32.31
1468096804.0,6,4,empatica,32.31
1468097054.0,6,4,empatica,32.31
1468097304.0,6,4,empatica,32.29
1468097554.0,6,4,empatica,32.29
1468097804.0,6,4,empatica,32.29
1468098054.0,6,4,empatica,32.29
1468098304.0,6,4,empatica,32.31
1468098554.0,6,4,empatica,32.31
1468098804.0,6,4,empatica,32.31
1468099054.0,6,4,empatica,32.31
1468099304.0,6,4,empatica,32.31
1468099554.0,6,4,empatica,32.31
1468099804.0,6,4,empatica,32.31
1468100054.0,6,4,empatica,32.31
1468100304.0,6,4,empatica,32.29
1468100554.0,6,4,empatica,32.29
1468100804.0,6,4,empatica,32.29
1468101054.0,6,4,empatica,32.29
1468101304.0,6,4,empatica,32.29
1468101554.0,6,4,empatica,32.29
1468101804.0,6,4,empatica,32.29
1468102054.0,6,4,empatica,32.29
1468102304.0,6,4,empatica,32.29
1468102554.0,6,4,empatica,32.29
1468102804.0,6,4,empatica,32.29
1468103054.0,6,4,empatica,32.29
1468103304.0,6,4,empatica,32.31
1468103554.0,6,4,empatica,32.31
1468103804.0,6,4,empatica,32.31
1468104054.0,6,4,empatica,32.31
1468104304.0,6,4,empatica,32.31
1468104554.0,6,4,empatica,32.31
1468104804.0,6,4,empatica,32.31
1468105054.0,6,4,empatica,32.31
1468105304.0,6,4,empatica,32.29
1468105554.0,6,4,empatica,32.29
1468105804.0,6,4,empatica,32.29
1468106054.0,6,4,empatica,32.29
1468106304.0,6,4,empatica,32.33
1468106554.0,6,4,empatica,32.33
1468106804.0,6,4,empatica,32.33
1468107054.0,6,4,empatica,32.33
1468107304.0,6,4,empatica,32.29
1468107554.0,6,4,empatica,32.29
1468107804.0,6,4,empatica,32.29
1468108054.0,6,4,empatica,32.29
1468108304.0,6,4,empatica,32.31
1468108554.0,6,4,empatica,32.31
1468108804.0,6,4,empatica,32.31
1468109054.0,6,4,empatica,32.31
1468109304.0,6,4,empatica,32.33
1468109554.0,6,4,empatica,32.33
1468109804.0,6,4,empatica,32.33
1468110054.0,6,4,empatica,32.33
1468110304.0,6,4,empatica,32.31
1468110554.0,6,4,empatica,32.31
1468110804.0,6,4,empatica,32.31
1468111054.0,6,4,empatica,32.31
1468111304.0,6,4,empatica,32.31
1468111554.0,6,4,empatica,32.31
1468111804.0,6,4,empatica,32.31
1468112054.0,6,4,empatica,32.31
1468112304.0,6,4,empatica,32.31
1468112554.0,6,4,empatica,32.31
1468112804.0,6,4,empatica,32.31
1468113054.0,6,4,empatica,32.31
1468113304.0,6,4,empatica,32.33
1468113554.0,6,4,empatica,32.33
1468113804.0,6,4,empatica,32.33
1468114054.0,6,4,empatica,32.33
1468114304.0,6,4,empatica,32.31
1468114554.0,6,4,empatica,32.31
1468114804.0,6,4,empatica,32.31
1468115054.0,6,4,empatica,32.31
1468115304.0,6,4,empatica,32.31
1468115554.0,6,4,empatica,32.31
1468115804.0,6,4,empatica,32.31
1468116054.0,6,4,empatica,32.31
1468116304.0,6,4,empatica,32.34
1468116554.0,6,4,empatica,32.34
1468116804.0,6,4,empatica,32.34
1468117054.0,6,4,empatica,32.34
1468117304.0,6,4,empatica,32.33
1468117554.0,6,4,empatica,32.33
1468117804.0,6,4,empatica,32.33
1468118054.0,6,4,empatica,32.33
1468118304.0,6,4,empatica,32.33
1468118554.0,6,4,empatica,32.33
1468118804.0,6,4,empatica,32.33
1468119054.0,6,4,empatica,32.33
1468119304.0,6,4,empatica,32.31
1468119554.0,6,4,empatica,32.31
1468119804.0,6,4,empatica,32.31
1468120054.0,6,4,empatica,32.31
1468120304.0,6,4,empatica,32.33
1468120554.0,6,4,empatica,32.33
1468120804.0,6,4,empatica,32.33
1468121054.0,6,4,empatica,32.33
1468121304.0,6,4,empatica,32.33
1468121554.0,6,4,empatica,32.33
1468121804.0,6,4,empatica,32.33
1468122054.0,6,4,empatica,32.33
1468122304.0,6,4,empatica,32.33
1468122554.0,6,4,empatica,32.33
1468122804.0,6,4,empatica,32.33
1468123054.0,6,4,empatica,32.33
1468123304.0,6,4,empatica,32.33
1468123554.0,6,4,empatica,32.33
1468123804.0,6,4,empatica,32.33
1468124054.0,6,4,empatica,32.33
1468124304.0,6,4,empatica,32.33
1468124554.0,6,4,empatica,32.33
1468124804.0,6,4,empatica,32.33
1468125054.0,6,4,empatica,32.33
1468125304.0,6,4,empatica,32.31
1468125554.0,6,4,empatica,32.31
1468125804.0,6,4,empatica,32.31
1468126054.0,6,4,empatica,32.31
1468126304.0,6,4,empatica,32.34
1468126554.0,6,4,empatica,32.34
1468126804.0,6,4,empatica,32.34
1468127054.0,6,4,empatica,32.34
1468127304.0,6,4,empatica,32.31
1468127554.0,6,4,empatica,32.31
1468127804.0,6,4,empatica,32.31
1468128054.0,6,4,empatica,32.31
1468128304.0,6,4,empatica,32.33
1468128554.0,6,4,empatica,32.33
1468128804.0,6,4,empatica,32.33
1468129054.0,6,4,empatica,32.33
1468129304.0,6,4,empatica,32.33
1468129554.0,6,4,empatica,32.33
1468129804.0,6,4,empatica,32.33
1468130054.0,6,4,empatica,32.33
1468130304.0,6,4,empatica,32.34
1468130554.0,6,4,empatica,32.34
1468130804.0,6,4,empatica,32.34
1468131054.0,6,4,empatica,32.34
1468131304.0,6,4,empatica,32.33
1468131554.0,6,4,empatica,32.33
1468131804.0,6,4,empatica,32.33
1468132054.0,6,4,empatica,32.33
1468132304.0,6,4,empatica,32.33
1468132554.0,6,4,empatica,32.33
1468132804.0,6,4,empatica,32.33
1468133054.0,6,4,empatica,32.33
1468133304.0,6,4,empatica,32.34
1468133554.0,6,4,empatica,32.34
1468133804.0,6,4,empatica,32.34
1468134054.0,6,4,empatica,32.34
1468134304.0,6,4,empatica,32.33
1468134554.0,6,4,empatica,32.33
1468134804.0,6,4,empatica,32.33
1468135054.0,6,4,empatica,32.33
1468135304.0,6,4,empatica,32.33
1468135554.0,6,4,empatica,32.33
1468135804.0,6,4,empatica,32.33
1468136054.0,6,4,empatica,32.33
1468136304.0,6,4,empatica,32.34
1468136554.0,6,4,empatica,32.34
1468136804.0,6,4,empatica,32.34
1468137054.0,6,4,empatica,32.34
1468137304.0,6,4,empatica,32.33
1468137554.0,6,4,empatica,32.33
1468137804.0,6,4,empatica,32.33
1468138054.0,6,4,empatica,32.33
1468138304.0,6,4,empatica,32.34
1468138554.0,6,4,empatica,32.34
1468138804.0,6,4,empatica,32.34
1468139054.0,6,4,empatica,32.34
1468139304.0,6,4,empatica,32.33
1468139554.0,6,4,empatica,32.33
1468139804.0,6,4,empatica,32.33
1468140054.0,6,4,empatica,32.33
1468140304.0,6,4,empatica,32.34
1468140554.0,6,4,empatica,32.34
1468140804.0,6,4,empatica,32.34
1468141054.0,6,4,empatica,32.34
1468141304.0,6,4,empatica,32.34
1468141554.0,6,4,empatica,32.34
1468141804.0,6,4,empatica,32.34
1468142054.0,6,4,empatica,32.34
1468142304.0,6,4,empatica,32.34
1468142554.0,6,4,empatica,32.34
1468142804.0,6,4,empatica,32.34
1468143054.0,6,4,empatica,32.34
1468143304.0,6,4,empatica,32.34
1468143554.0,6,4,empatica,32.34
1468143804.0,6,4,empatica,32.34
1468144054.0,6,4,empatica,32.34
1468144304.0,6,4,empatica,32.33
1468144554.0,6,4,empatica,32.33
1468144804.0,6,4,empatica,32.33
1468145054.0,6,4,empatica,32.33
1468145304.0,6,4,empatica,32.34
1468145554.0,6,4,empatica,32.34
1468145804.0,6,4,empatica,32.34
1468146054.0,6,4,empatica,32.34
1468146304.0,6,4,empatica,32.34
1468146554.0,6,4,empatica,32.34
1468146804.0,6,4,empatica,32.34
1468147054.0,6,4,empatica,32.34
1468147304.0,6,4,empatica,32.37
1468147554.0,6,4,empatica,32.37
1468147804.0,6,4,empatica,32.37
1468148054.0,6,4,empatica,32.37
1468148304.0,6,4,empatica,32.33
1468148554.0,6,4,empatica,32.33
1468148804.0,6,4,empatica,32.33
1468149054.0,6,4,empatica,32.33
1468149304.0,6,4,empatica,32.37
1468149554.0,6,4,empatica,32.37
1468149804.0,6,4,empatica,32.37
1468150054.0,6,4,empatica,32.37
1468150304.0,6,4,empatica,32.34
1468150554.0,6,4,empatica,32.34
1468150804.0,6,4,empatica,32.34
1468151054.0,6,4,empatica,32.34
1468151304.0,6,4,empatica,32.34
1468151554.0,6,4,empatica,32.34
1468151804.0,6,4,empatica,32.34
1468152054.0,6,4,empatica,32.34
1468152304.0,6,4,empatica,32.34
1468152554.0,6,4,empatica,32.34
1468152804.0,6,4,empatica,32.34
1468153054.0,6,4,empatica,32.34
1468153304.0,6,4,empatica,32.34
1468153554.0,6,4,empatica,32.34
1468153804.0,6,4,empatica,32.34
1468154054.0,6,4,empatica,32.34
1468154304.0,6,4,empatica,32.34
1468154554.0,6,4,empatica,32.34
1468154804.0,6,4,empatica,32.34
1468155054.0,6,4,empatica,32.34
1468155304.0,6,4,empatica,32.34
1468155554.0,6,4,empatica,32.34
1468155804.0,6,4,empatica,32.34
1468156054.0,6,4,empatica,32.34
1468156304.0,6,4,empatica,32.34
1468156554.0,6,4,empatica,32.34
1468156804.0,6,4,empatica,32.34
1468157054.0,6,4,empatica,32.34
1468157304.0,6,4,empatica,32.34
1468157554.0,6,4,empatica,32.34
1468157804.0,6,4,empatica,32.34
1468158054.0,6,4,empatica,32.34
1468158304.0,6,4,empatica,32.34
1468158554.0,6,4,empatica,32.34
1468158804.0,6,4,empatica,32.34
1468159054.0,6,4,empatica,32.34
1468159304.0,6,4,empatica,32.33
1468159554.0,6,4,empatica,32.33
1468159804.0,6,4,empatica,32.33
1468160054.0,6,4,empatica,32.33
1468160304.0,6,4,empatica,32.34
1468160554.0,6,4,empatica,32.34
1468160804.0,6,4,empatica,32.34
1468161054.0,6,4,empatica,32.34
1468161304.0,6,4,empatica,32.37
1468161554.0,6,4,empatica,32.37
1468161804.0,6,4,empatica,32.37
1468162054.0,6,4,empatica,32.37
1468162304.0,6,4,empatica,32.37
1468162554.0,6,4,empatica,32.37
1468162804.0,6,4,empatica,32.37
1468163054.0,6,4,empatica,32.37
1468163304.0,6,4,empatica,32.34
1468163554.0,6,4,empatica,32.34
1468163804.0,6,4,empatica,32.34
1468164054.0,6,4,empatica,32.34
1468164304.0,6,4,empatica,32.34
1468164554.0,6,4,empatica,32.34
1468164804.0,6,4,empatica,32.34
1468165054.0,6,4,empatica,32.34
1468165304.0,6,4,empatica,32.34
1468165554.0,6,4,empatica,32.34
1468165804.0,6,4,empatica,32.34
1468166054.0,6,4,empatica,32.34
1468166304.0,6,4,empatica,32.34
1468166554.0,6,4,empatica,32.34
1468166804.0,6,4,empatica,32.34
1468167054.0,6,4,empatica,32.34
1468167304.0,6,4,empatica,32.37
1468167554.0,6,4,empatica,32.37
1468167804.0,6,4,empatica,32.37
1468168054.0,6,4,empatica,32.37
1468168304.0,6,4,empatica,32.34
1468168554.0,6,4,empatica,32.34
1468168804.0,6,4,empatica,32.34
1468169054.0,6,4,empatica,32.34
1468169304.0,6,4,empatica,32.33
1468169554.0,6,4,empatica,32.33
1468169804.0,6,4,empatica,32.33
1468170054.0,6,4,empatica,32.33
1468170304.0,6,4,empatica,32.33
1468170554.0,6,4,empatica,32.33
1468170804.0,6,4,empatica,32.33
1468171054.0,6,4,empatica,32.33
1468171304.0,6,4,empatica,32.34
1468171554.0,6,4,empatica,32.34
1468171804.0,6,4,empatica,32.34
1468172054.0,6,4,empatica,32.34
1468172304.0,6,4,empatica,32.34
1468172554.0,6,4,empatica,32.34
1468172804.0,6,4,empatica,32.34
1468173054.0,6,4,empatica,32.34
1468173304.0,6,4,empatica,32.33
1468173554.0,6,4,empatica,32.33
1468173804.0,6,4,empatica,32.33
1468174054.0,6,4,empatica,32.33
1468174304.0,6,4,empatica,32.33
1468174554.0,6,4,empatica,32.33
1468174804.0,6,4,empatica,32.33
1468175054.0,6,4,empatica,32.33
1468175304.0,6,4,empatica,32.34
1468175554.0,6,4,empatica,32.34
1468175804.0,6,4,empatica,32.34
1468176054.0,6,4,empatica,32.34
1468176304.0,6,4,empatica,32.33
1468176554.0,6,4,empatica,32.33
1468176804.0,6,4,empatica,32.33
1468177054.0,6,4,empatica,32.33
1468177304.0,6,4,empatica,32.33
1468177554.0,6,4,empatica,32.33
1468177804.0,6,4,empatica,32.33
1468178054.0,6,4,empatica,32.33
1468178304.0,6,4,empatica,32.34
1468178554.0,6,4,empatica,32.34
1468178804.0,6,4,empatica,32.34
1468179054.0,6,4,empatica,32.34
1468179304.0,6,4,empatica,32.31
1468179554.0,6,4,empatica,32.31
1468179804.0,6,4,empatica,32.31
1468180054.0,6,4,empatica,32.31
1468180304.0,6,4,empatica,32.33
1468180554.0,6,4,empatica,32.33
1468180804.0,6,4,empatica,32.33
1468181054.0,6,4,empatica,32.33
1468181304.0,6,4,empatica,32.33
1468181554.0,6,4,empatica,32.33
1468181804.0,6,4,empatica,32.33
1468182054.0,6,4,empatica,32.33
1468182304.0,6,4,empatica,32.37
1468182554.0,6,4,empatica,32.37
1468182804.0,6,4,empatica,32.37
1468183054.0,6,4,empatica,32.37
1468183304.0,6,4,empatica,32.33
1468183554.0,6,4,empatica,32.33
1468183804.0,6,4,empatica,32.33
1468184054.0,6,4,empatica,32.33
1468184304.0,6,4,empatica,32.33
1468184554.0,6,4,empatica,32.33
1468184804.0,6,4,empatica,32.33
1468185054.0,6,4,empatica,32.33
1468185304.0,6,4,empatica,32.34
1468185554.0,6,4,empatica,32.34
1468185804.0,6,4,empatica,32.34
1468186054.0,6,4,empatica,32.34
1468186304.0,6,4,empatica,32.34
1468186554.0,6,4,empatica,32.34
1468186804.0,6,4,empatica,32.34
1468187054.0,6,4,empatica,32.34
1468187304.0,6,4,empatica,32.34
1468187554.0,6,4,empatica,32.34
1468187804.0,6,4,empatica,32.34
1468188054.0,6,4,empatica,32.34
1468188304.0,6,4,empatica,32.34
1468188554.0,6,4,empatica,32.34
1468188804.0,6,4,empatica,32.34
1468189054.0,6,4,empatica,32.34
1468189304.0,6,4,empatica,32.37
1468189554.0,6,4,empatica,32.37
1468189804.0,6,4,empatica,32.37
1468190054.0,6,4,empatica,32.37
1468190304.0,6,4,empatica,32.34
1468190554.0,6,4,empatica,32.34
1468190804.0,6,4,empatica,32.34
1468191054.0,6,4,empatica,32.34
1468191304.0,6,4,empatica,32.34
1468191554.0,6,4,empatica,32.34
1468191804.0,6,4,empatica,32.34
1468192054.0,6,4,empatica,32.34
1468192304.0,6,4,empatica,32.33
1468192554.0,6,4,empatica,32.33
1468192804.0,6,4,empatica,32.33
1468193054.0,6,4,empatica,32.33
1468193304.0,6,4,empatica,32.34
1468193554.0,6,4,empatica,32.34
