timestamp,participant-id,session-id,source,skin-conductance
1471354887.0,6,5,empatica,0.0
1471355137.0,6,5,empatica,0.097358
1471355387.0,6,5,empatica,0.14988
1471355637.0,6,5,empatica,0.157566
1471355887.0,6,5,empatica,0.16269
1471356137.0,6,5,empatica,0.163971
1471356387.0,6,5,empatica,0.166533
1471356637.0,6,5,empatica,0.167814
1471356887.0,6,5,empatica,0.169095
1471357137.0,6,5,empatica,0.169095
1471357387.0,6,5,empatica,0.170376
1471357637.0,6,5,empatica,0.171657
1471357887.0,6,5,empatica,0.171657
1471358137.0,6,5,empatica,0.172938
1471358387.0,6,5,empatica,0.172938
1471358637.0,6,5,empatica,0.172938
1471358887.0,6,5,empatica,0.172938
1471359137.0,6,5,empatica,0.172938
1471359387.0,6,5,empatica,0.172938
1471359637.0,6,5,empatica,0.174219
1471359887.0,6,5,empatica,0.1755
1471360137.0,6,5,empatica,0.1755
1471360387.0,6,5,empatica,0.178062
1471360637.0,6,5,empatica,0.180624
1471360887.0,6,5,empatica,0.180624
1471361137.0,6,5,empatica,0.179343
1471361387.0,6,5,empatica,0.181905
1471361637.0,6,5,empatica,0.180624
1471361887.0,6,5,empatica,0.178062
1471362137.0,6,5,empatica,0.180624
1471362387.0,6,5,empatica,0.179343
1471362637.0,6,5,empatica,0.178062
1471362887.0,6,5,empatica,0.179343
1471363137.0,6,5,empatica,0.176781
1471363387.0,6,5,empatica,0.176781
1471363637.0,6,5,empatica,0.176781
1471363887.0,6,5,empatica,0.176781
1471364137.0,6,5,empatica,0.179343
1471364387.0,6,5,empatica,0.178062
1471364637.0,6,5,empatica,0.176781
1471364887.0,6,5,empatica,0.178062
1471365137.0,6,5,empatica,0.179343
1471365387.0,6,5,empatica,0.179343
1471365637.0,6,5,empatica,0.179343
1471365887.0,6,5,empatica,0.179343
1471366137.0,6,5,empatica,0.180624
1471366387.0,6,5,empatica,0.180624
1471366637.0,6,5,empatica,0.180624
1471366887.0,6,5,empatica,0.181905
1471367137.0,6,5,empatica,0.183186
1471367387.0,6,5,empatica,0.181905
1471367637.0,6,5,empatica,0.183186
1471367887.0,6,5,empatica,0.184467
1471368137.0,6,5,empatica,0.184467
1471368387.0,6,5,empatica,0.181905
1471368637.0,6,5,empatica,0.183186
1471368887.0,6,5,empatica,0.187029
1471369137.0,6,5,empatica,0.185748
1471369387.0,6,5,empatica,0.180624
1471369637.0,6,5,empatica,0.180624
1471369887.0,6,5,empatica,0.180624
1471370137.0,6,5,empatica,0.179343
1471370387.0,6,5,empatica,0.12554
1471370637.0,6,5,empatica,0.103763
1471370887.0,6,5,empatica,0.148599
1471371137.0,6,5,empatica,0.160128
1471371387.0,6,5,empatica,0.192153
1471371637.0,6,5,empatica,0.21265
1471371887.0,6,5,empatica,0.21265
1471372137.0,6,5,empatica,0.180624
1471372387.0,6,5,empatica,0.171657
1471372637.0,6,5,empatica,0.172938
1471372887.0,6,5,empatica,0.172938
1471373137.0,6,5,empatica,0.176781
1471373387.0,6,5,empatica,0.1755
1471373637.0,6,5,empatica,0.181905
1471373887.0,6,5,empatica,0.183186
1471374137.0,6,5,empatica,0.184467
1471374387.0,6,5,empatica,0.183186
1471374637.0,6,5,empatica,0.181905
1471374887.0,6,5,empatica,0.181905
1471375137.0,6,5,empatica,0.180624
1471375387.0,6,5,empatica,0.180624
1471375637.0,6,5,empatica,0.183186
1471375887.0,6,5,empatica,0.180624
1471376137.0,6,5,empatica,0.180624
1471376387.0,6,5,empatica,0.179343
1471376637.0,6,5,empatica,0.178062
1471376887.0,6,5,empatica,0.179343
1471377137.0,6,5,empatica,0.180624
1471377387.0,6,5,empatica,0.184467
1471377637.0,6,5,empatica,0.181905
1471377887.0,6,5,empatica,0.180624
1471378137.0,6,5,empatica,0.1755
1471378387.0,6,5,empatica,0.178062
1471378637.0,6,5,empatica,0.176781
1471378887.0,6,5,empatica,0.178062
1471379137.0,6,5,empatica,0.1755
1471379387.0,6,5,empatica,0.178062
1471379637.0,6,5,empatica,0.176781
1471379887.0,6,5,empatica,0.170376
1471380137.0,6,5,empatica,0.169095
1471380387.0,6,5,empatica,0.167814
1471380637.0,6,5,empatica,0.166533
1471380887.0,6,5,empatica,0.167814
1471381137.0,6,5,empatica,0.169095
1471381387.0,6,5,empatica,0.169095
1471381637.0,6,5,empatica,0.178062
1471381887.0,6,5,empatica,0.157566
1471382137.0,6,5,empatica,0.167814
1471382387.0,6,5,empatica,0.176781
1471382637.0,6,5,empatica,0.178062
1471382887.0,6,5,empatica,0.180624
1471383137.0,6,5,empatica,0.180624
1471383387.0,6,5,empatica,0.179343
1471383637.0,6,5,empatica,0.178062
1471383887.0,6,5,empatica,0.178062
1471384137.0,6,5,empatica,0.176781
1471384387.0,6,5,empatica,0.176781
1471384637.0,6,5,empatica,0.176781
1471384887.0,6,5,empatica,0.176781
1471385137.0,6,5,empatica,0.178062
1471385387.0,6,5,empatica,0.180624
1471385637.0,6,5,empatica,0.181905
1471385887.0,6,5,empatica,0.180624
1471386137.0,6,5,empatica,0.184467
1471386387.0,6,5,empatica,0.183186
1471386637.0,6,5,empatica,0.183186
1471386887.0,6,5,empatica,0.176781
1471387137.0,6,5,empatica,0.153723
1471387387.0,6,5,empatica,0.156285
1471387637.0,6,5,empatica,0.148599
1471387887.0,6,5,empatica,0.155004
1471388137.0,6,5,empatica,0.158847
1471388387.0,6,5,empatica,0.161409
1471388637.0,6,5,empatica,0.160128
1471388887.0,6,5,empatica,0.158847
1471389137.0,6,5,empatica,0.156285
1471389387.0,6,5,empatica,0.161409
1471389637.0,6,5,empatica,0.163971
1471389887.0,6,5,empatica,0.165252
1471390137.0,6,5,empatica,0.165252
1471390387.0,6,5,empatica,0.165252
1471390637.0,6,5,empatica,0.167814
1471390887.0,6,5,empatica,0.165252
1471391137.0,6,5,empatica,0.166533
1471391387.0,6,5,empatica,0.169095
1471391637.0,6,5,empatica,0.169095
1471391887.0,6,5,empatica,0.157566
1471392137.0,6,5,empatica,0.163971
1471392387.0,6,5,empatica,0.161409
1471392637.0,6,5,empatica,0.152442
1471392887.0,6,5,empatica,0.142194
1471393137.0,6,5,empatica,0.135788
1471393387.0,6,5,empatica,0.137069
1471393637.0,6,5,empatica,0.140912
1471393887.0,6,5,empatica,0.143475
1471394137.0,6,5,empatica,0.142194
1471394387.0,6,5,empatica,0.144756
1471394637.0,6,5,empatica,0.144756
1471394887.0,6,5,empatica,0.147318
1471395137.0,6,5,empatica,0.14988
1471395387.0,6,5,empatica,0.14988
1471395637.0,6,5,empatica,0.151161
1471395887.0,6,5,empatica,0.152442
1471396137.0,6,5,empatica,0.151161
1471396387.0,6,5,empatica,0.152442
1471396637.0,6,5,empatica,0.151161
1471396887.0,6,5,empatica,0.151161
1471397137.0,6,5,empatica,0.151161
1471397387.0,6,5,empatica,0.151161
1471397637.0,6,5,empatica,0.151161
1471397887.0,6,5,empatica,0.156285
1471398137.0,6,5,empatica,0.155004
1471398387.0,6,5,empatica,0.157566
1471398637.0,6,5,empatica,0.158847
1471398887.0,6,5,empatica,0.156285
1471399137.0,6,5,empatica,0.156285
1471399387.0,6,5,empatica,0.155004
1471399637.0,6,5,empatica,0.156285
1471399887.0,6,5,empatica,0.157566
1471400137.0,6,5,empatica,0.156285
1471400387.0,6,5,empatica,0.153723
1471400637.0,6,5,empatica,0.157566
1471400887.0,6,5,empatica,0.156285
1471401137.0,6,5,empatica,0.156285
1471401387.0,6,5,empatica,0.157566
1471401637.0,6,5,empatica,0.16269
1471401887.0,6,5,empatica,0.169095
1471402137.0,6,5,empatica,0.169095
1471402387.0,6,5,empatica,0.170376
1471402637.0,6,5,empatica,0.172938
1471402887.0,6,5,empatica,0.169095
1471403137.0,6,5,empatica,0.165252
1471403387.0,6,5,empatica,0.171657
1471403637.0,6,5,empatica,0.167814
1471403887.0,6,5,empatica,0.160128
1471404137.0,6,5,empatica,0.165252
1471404387.0,6,5,empatica,0.160128
1471404637.0,6,5,empatica,0.16269
1471404887.0,6,5,empatica,0.16269
1471405137.0,6,5,empatica,0.184467
1471405387.0,6,5,empatica,0.178062
1471405637.0,6,5,empatica,0.183186
1471405887.0,6,5,empatica,0.187029
1471406137.0,6,5,empatica,0.18831
1471406387.0,6,5,empatica,0.178062
1471406637.0,6,5,empatica,0.1755
1471406887.0,6,5,empatica,0.176781
1471407137.0,6,5,empatica,0.174219
1471407387.0,6,5,empatica,0.178062
1471407637.0,6,5,empatica,0.176781
1471407887.0,6,5,empatica,0.178062
1471408137.0,6,5,empatica,0.179343
1471408387.0,6,5,empatica,0.178062
1471408637.0,6,5,empatica,0.178062
1471408887.0,6,5,empatica,0.179343
1471409137.0,6,5,empatica,0.174219
1471409387.0,6,5,empatica,0.18831
1471409637.0,6,5,empatica,0.183186
1471409887.0,6,5,empatica,0.169095
1471410137.0,6,5,empatica,0.176781
1471410387.0,6,5,empatica,0.1755
1471410637.0,6,5,empatica,0.1755
1471410887.0,6,5,empatica,0.174219
1471411137.0,6,5,empatica,0.172938
1471411387.0,6,5,empatica,0.172938
1471411637.0,6,5,empatica,0.1755
1471411887.0,6,5,empatica,0.174219
1471412137.0,6,5,empatica,0.176781
1471412387.0,6,5,empatica,0.178062
1471412637.0,6,5,empatica,0.179343
1471412887.0,6,5,empatica,0.178062
1471413137.0,6,5,empatica,0.176781
1471413387.0,6,5,empatica,0.178062
1471413637.0,6,5,empatica,0.179343
1471413887.0,6,5,empatica,0.178062
1471414137.0,6,5,empatica,0.185748
1471414387.0,6,5,empatica,0.190872
1471414637.0,6,5,empatica,0.189591
1471414887.0,6,5,empatica,0.194715
1471415137.0,6,5,empatica,0.18831
1471415387.0,6,5,empatica,0.180624
1471415637.0,6,5,empatica,0.176781
1471415887.0,6,5,empatica,0.178062
1471416137.0,6,5,empatica,0.184467
1471416387.0,6,5,empatica,0.171657
1471416637.0,6,5,empatica,0.174219
1471416887.0,6,5,empatica,0.176781
1471417137.0,6,5,empatica,0.172938
1471417387.0,6,5,empatica,0.169095
1471417637.0,6,5,empatica,0.170376
1471417887.0,6,5,empatica,0.172938
1471418137.0,6,5,empatica,0.172938
1471418387.0,6,5,empatica,0.174219
1471418637.0,6,5,empatica,0.178062
1471418887.0,6,5,empatica,0.179343
1471419137.0,6,5,empatica,0.180624
1471419387.0,6,5,empatica,0.178062
1471419637.0,6,5,empatica,0.180624
1471419887.0,6,5,empatica,0.180624
1471420137.0,6,5,empatica,0.187029
1471420387.0,6,5,empatica,0.18831
1471420637.0,6,5,empatica,0.194715
1471420887.0,6,5,empatica,0.187029
1471421137.0,6,5,empatica,0.19984
1471421387.0,6,5,empatica,0.192153
1471421637.0,6,5,empatica,0.193434
1471421887.0,6,5,empatica,0.170376
1471422137.0,6,5,empatica,0.155004
1471422387.0,6,5,empatica,0.155004
1471422637.0,6,5,empatica,0.101201
1471422887.0,6,5,empatica,0.13835
1471423137.0,6,5,empatica,0.190872
1471423387.0,6,5,empatica,0.194715
1471423637.0,6,5,empatica,0.185748
1471423887.0,6,5,empatica,0.185748
1471424137.0,6,5,empatica,0.189591
1471424387.0,6,5,empatica,0.18831
1471424637.0,6,5,empatica,0.187029
1471424887.0,6,5,empatica,0.187029
1471425137.0,6,5,empatica,0.187029
1471425387.0,6,5,empatica,0.181905
1471425637.0,6,5,empatica,0.178062
1471425887.0,6,5,empatica,0.184467
1471426137.0,6,5,empatica,0.190872
1471426387.0,6,5,empatica,0.193434
1471426637.0,6,5,empatica,0.190872
1471426887.0,6,5,empatica,0.18831
1471427137.0,6,5,empatica,0.183186
1471427387.0,6,5,empatica,0.187029
1471427637.0,6,5,empatica,0.187029
1471427887.0,6,5,empatica,0.18831
1471428137.0,6,5,empatica,0.187029
1471428387.0,6,5,empatica,0.18831
1471428637.0,6,5,empatica,0.18831
1471428887.0,6,5,empatica,0.190872
1471429137.0,6,5,empatica,0.189591
1471429387.0,6,5,empatica,0.18831
1471429637.0,6,5,empatica,0.190872
1471429887.0,6,5,empatica,0.189591
1471430137.0,6,5,empatica,0.190872
1471430387.0,6,5,empatica,0.18831
1471430637.0,6,5,empatica,0.189591
1471430887.0,6,5,empatica,0.18831
1471431137.0,6,5,empatica,0.18831
1471431387.0,6,5,empatica,0.18831
1471431637.0,6,5,empatica,0.18831
1471431887.0,6,5,empatica,0.190872
1471432137.0,6,5,empatica,0.189591
1471432387.0,6,5,empatica,0.192153
1471432637.0,6,5,empatica,0.192153
1471432887.0,6,5,empatica,0.192153
1471433137.0,6,5,empatica,0.192153
1471433387.0,6,5,empatica,0.192153
1471433637.0,6,5,empatica,0.189591
1471433887.0,6,5,empatica,0.192153
1471434137.0,6,5,empatica,0.193434
1471434387.0,6,5,empatica,0.192153
1471434637.0,6,5,empatica,0.195996
1471434887.0,6,5,empatica,0.198559
1471435137.0,6,5,empatica,0.202402
1471435387.0,6,5,empatica,0.202402
1471435637.0,6,5,empatica,0.202402
1471435887.0,6,5,empatica,0.203683
1471436137.0,6,5,empatica,0.204964
1471436387.0,6,5,empatica,0.203683
1471436637.0,6,5,empatica,0.203683
1471436887.0,6,5,empatica,0.203683
1471437137.0,6,5,empatica,0.207526
1471437387.0,6,5,empatica,0.206245
1471437637.0,6,5,empatica,0.203683
1471437887.0,6,5,empatica,0.204964
1471438137.0,6,5,empatica,0.202402
1471438387.0,6,5,empatica,0.201121
1471438637.0,6,5,empatica,0.19984
1471438887.0,6,5,empatica,0.19984
1471439137.0,6,5,empatica,0.197277
1471439387.0,6,5,empatica,0.198559
1471439637.0,6,5,empatica,0.197277
1471439887.0,6,5,empatica,0.194715
1471440137.0,6,5,empatica,0.197277
1471440387.0,6,5,empatica,0.195996
1471440637.0,6,5,empatica,0.197277
1471440887.0,6,5,empatica,0.197277
1471441137.0,6,5,empatica,0.195996
1471441387.0,6,5,empatica,0.195996
1471441637.0,6,5,empatica,0.195996
1471441887.0,6,5,empatica,0.194715
1471442137.0,6,5,empatica,0.195996
1471442387.0,6,5,empatica,0.195996
1471442637.0,6,5,empatica,0.194715
1471442887.0,6,5,empatica,0.194715
1471443137.0,6,5,empatica,0.195996
1471443387.0,6,5,empatica,0.195996
1471443637.0,6,5,empatica,0.194715
1471443887.0,6,5,empatica,0.195996
1471444137.0,6,5,empatica,0.195996
1471444387.0,6,5,empatica,0.195996
1471444637.0,6,5,empatica,0.198559
1471444887.0,6,5,empatica,0.198559
1471445137.0,6,5,empatica,0.197277
1471445387.0,6,5,empatica,0.198559
1471445637.0,6,5,empatica,0.19984
1471445887.0,6,5,empatica,0.19984
1471446137.0,6,5,empatica,0.19984
1471446387.0,6,5,empatica,0.195996
1471446637.0,6,5,empatica,0.197277
1471446887.0,6,5,empatica,0.195996
1471447137.0,6,5,empatica,0.198559
1471447387.0,6,5,empatica,0.197277
1471447637.0,6,5,empatica,0.198559
1471447887.0,6,5,empatica,0.197277
1471448137.0,6,5,empatica,0.197277
1471448387.0,6,5,empatica,0.198559
1471448637.0,6,5,empatica,0.195996
1471448887.0,6,5,empatica,0.198559
1471449137.0,6,5,empatica,0.198559
1471449387.0,6,5,empatica,0.197277
1471449637.0,6,5,empatica,0.197277
1471449887.0,6,5,empatica,0.197277
1471450137.0,6,5,empatica,0.194715
1471450387.0,6,5,empatica,0.197277
1471450637.0,6,5,empatica,0.197277
1471450887.0,6,5,empatica,0.190872
1471451137.0,6,5,empatica,0.192153
1471451387.0,6,5,empatica,0.198559
1471451637.0,6,5,empatica,0.204964
1471451887.0,6,5,empatica,0.206245
1471452137.0,6,5,empatica,0.204964
1471452387.0,6,5,empatica,0.190872
1471452637.0,6,5,empatica,0.185748
1471452887.0,6,5,empatica,0.193434
1471453137.0,6,5,empatica,0.193434
1471453387.0,6,5,empatica,0.193434
1471453637.0,6,5,empatica,0.190872
1471453887.0,6,5,empatica,0.18831
1471454137.0,6,5,empatica,0.192153
1471454387.0,6,5,empatica,0.192153
1471454637.0,6,5,empatica,0.194715
1471454887.0,6,5,empatica,0.202402
1471455137.0,6,5,empatica,0.198559
1471455387.0,6,5,empatica,0.198559
1471455637.0,6,5,empatica,0.19984
1471455887.0,6,5,empatica,0.215212
1471456137.0,6,5,empatica,0.195996
1471456387.0,6,5,empatica,0.193434
1471456637.0,6,5,empatica,0.193434
1471456887.0,6,5,empatica,0.192153
1471457137.0,6,5,empatica,0.194715
1471457387.0,6,5,empatica,0.193434
1471457637.0,6,5,empatica,0.193434
1471457887.0,6,5,empatica,0.193434
1471458137.0,6,5,empatica,0.18831
1471458387.0,6,5,empatica,0.183186
1471458637.0,6,5,empatica,0.193434
1471458887.0,6,5,empatica,0.194715
1471459137.0,6,5,empatica,0.192153
1471459387.0,6,5,empatica,0.195996
1471459637.0,6,5,empatica,0.198559
1471459887.0,6,5,empatica,0.201121
1471460137.0,6,5,empatica,0.19984
1471460387.0,6,5,empatica,0.197277
1471460637.0,6,5,empatica,0.197277
1471460887.0,6,5,empatica,0.198559
1471461137.0,6,5,empatica,0.197277
1471461387.0,6,5,empatica,0.195996
1471461637.0,6,5,empatica,0.203683
1471461887.0,6,5,empatica,0.201121
1471462137.0,6,5,empatica,0.203683
1471462387.0,6,5,empatica,0.202402
1471462637.0,6,5,empatica,0.203683
1471462887.0,6,5,empatica,0.198559
1471463137.0,6,5,empatica,0.197277
1471463387.0,6,5,empatica,0.197277
1471463637.0,6,5,empatica,0.197277
1471463887.0,6,5,empatica,0.181905
1471464137.0,6,5,empatica,0.18831
1471464387.0,6,5,empatica,0.192153
1471464637.0,6,5,empatica,0.197277
1471464887.0,6,5,empatica,0.19984
1471465137.0,6,5,empatica,0.201121
1471465387.0,6,5,empatica,0.203683
1471465637.0,6,5,empatica,0.204964
1471465887.0,6,5,empatica,0.204964
1471466137.0,6,5,empatica,0.204964
1471466387.0,6,5,empatica,0.204964
1471466637.0,6,5,empatica,0.203683
1471466887.0,6,5,empatica,0.204964
1471467137.0,6,5,empatica,0.203683
1471467387.0,6,5,empatica,0.203683
1471467637.0,6,5,empatica,0.203683
1471467887.0,6,5,empatica,0.206245
1471468137.0,6,5,empatica,0.207526
1471468387.0,6,5,empatica,0.206245
1471468637.0,6,5,empatica,0.207526
1471468887.0,6,5,empatica,0.206245
1471469137.0,6,5,empatica,0.206245
1471469387.0,6,5,empatica,0.204964
1471469637.0,6,5,empatica,0.207526
1471469887.0,6,5,empatica,0.207526
1471470137.0,6,5,empatica,0.207526
1471470387.0,6,5,empatica,0.208807
1471470637.0,6,5,empatica,0.207526
1471470887.0,6,5,empatica,0.206245
1471471137.0,6,5,empatica,0.204964
1471471387.0,6,5,empatica,0.204964
1471471637.0,6,5,empatica,0.204964
1471471887.0,6,5,empatica,0.206245
1471472137.0,6,5,empatica,0.206245
1471472387.0,6,5,empatica,0.207526
1471472637.0,6,5,empatica,0.208807
1471472887.0,6,5,empatica,0.211369
1471473137.0,6,5,empatica,0.213931
1471473387.0,6,5,empatica,0.213931
1471473637.0,6,5,empatica,0.222898
1471473887.0,6,5,empatica,0.224179
1471474137.0,6,5,empatica,0.22546
1471474387.0,6,5,empatica,0.22546
1471474637.0,6,5,empatica,0.22546
1471474887.0,6,5,empatica,0.224179
1471475137.0,6,5,empatica,0.224179
1471475387.0,6,5,empatica,0.22546
1471475637.0,6,5,empatica,0.22546
1471475887.0,6,5,empatica,0.22546
1471476137.0,6,5,empatica,0.226741
1471476387.0,6,5,empatica,0.224179
1471476637.0,6,5,empatica,0.224179
1471476887.0,6,5,empatica,0.22546
1471477137.0,6,5,empatica,0.224179
