participant-id,session-id,timestamp,source,eda
13,02,1470847111,empatica,0
13,02,1470847111.25,empatica,0.039709
13,02,1470847111.50,empatica,0.062766
13,02,1470847111.75,empatica,0.066609
13,02,1470847112.00,empatica,0.069171
13,02,1470847112.25,empatica,0.06789
13,02,1470847112.50,empatica,0.069171
13,02,1470847112.75,empatica,0.069171
13,02,1470847113.00,empatica,0.069171
13,02,1470847113.25,empatica,0.069171
13,02,1470847113.50,empatica,0.070452
13,02,1470847113.75,empatica,0.070452
13,02,1470847114.00,empatica,0.070452
13,02,1470847114.25,empatica,0.070452
13,02,1470847114.50,empatica,0.070452
13,02,1470847114.75,empatica,0.071733
13,02,1470847115.00,empatica,0.071733
13,02,1470847115.25,empatica,0.071733
13,02,1470847115.50,empatica,0.071733
13,02,1470847115.75,empatica,0.071733
13,02,1470847116.00,empatica,0.073014
13,02,1470847116.25,empatica,0.071733
13,02,1470847116.50,empatica,0.069171
13,02,1470847116.75,empatica,0.073014
13,02,1470847117.00,empatica,0.070452
13,02,1470847117.25,empatica,0.069171
13,02,1470847117.50,empatica,0.073014
13,02,1470847117.75,empatica,0.071733
13,02,1470847118.00,empatica,0.070452
13,02,1470847118.25,empatica,0.073014
13,02,1470847118.50,empatica,0.073014
13,02,1470847118.75,empatica,0.071733
13,02,1470847119.00,empatica,0.071733
13,02,1470847119.25,empatica,0.070452
13,02,1470847119.50,empatica,0.071733
13,02,1470847119.75,empatica,0.071733
13,02,1470847120.00,empatica,0.070452
13,02,1470847120.25,empatica,0.073014
13,02,1470847120.50,empatica,0.073014
13,02,1470847120.75,empatica,0.070452
13,02,1470847121.00,empatica,0.071733
13,02,1470847121.25,empatica,0.073014
13,02,1470847121.50,empatica,0.071733
13,02,1470847121.75,empatica,0.071733
13,02,1470847122.00,empatica,0.071733
13,02,1470847122.25,empatica,0.071733
13,02,1470847122.50,empatica,0.071733
13,02,1470847122.75,empatica,0.071733
13,02,1470847123.00,empatica,0.073014
13,02,1470847123.25,empatica,0.073014
13,02,1470847123.50,empatica,0.071733
13,02,1470847123.75,empatica,0.073014
13,02,1470847124.00,empatica,0.073014
13,02,1470847124.25,empatica,0.073014
13,02,1470847124.50,empatica,0.071733
13,02,1470847124.75,empatica,0.071733
13,02,1470847125.00,empatica,0.073014
13,02,1470847125.25,empatica,0.071733
13,02,1470847125.50,empatica,0.071733
13,02,1470847125.75,empatica,0.073014
13,02,1470847126.00,empatica,0.073014
13,02,1470847126.25,empatica,0.071733
13,02,1470847126.50,empatica,0.073014
13,02,1470847126.75,empatica,0.074295
13,02,1470847127.00,empatica,0.071733
13,02,1470847127.25,empatica,0.074295
13,02,1470847127.50,empatica,0.071733
13,02,1470847127.75,empatica,0.071733
13,02,1470847128.00,empatica,0.071733
13,02,1470847128.25,empatica,0.070452
13,02,1470847128.50,empatica,0.073014
13,02,1470847128.75,empatica,0.074295
13,02,1470847129.00,empatica,0.070452
13,02,1470847129.25,empatica,0.073014
13,02,1470847129.50,empatica,0.074295
13,02,1470847129.75,empatica,0.073014
13,02,1470847130.00,empatica,0.073014
13,02,1470847130.25,empatica,0.073014
13,02,1470847130.50,empatica,0.073014
13,02,1470847130.75,empatica,0.073014
13,02,1470847131.00,empatica,0.073014
13,02,1470847131.25,empatica,0.071733
13,02,1470847131.50,empatica,0.071733
13,02,1470847131.75,empatica,0.074295
13,02,1470847132.00,empatica,0.070452
13,02,1470847132.25,empatica,0.073014
13,02,1470847132.50,empatica,0.071733
13,02,1470847132.75,empatica,0.071733
13,02,1470847133.00,empatica,0.073014
13,02,1470847133.25,empatica,0.071733
13,02,1470847133.50,empatica,0.074295
13,02,1470847133.75,empatica,0.073014
13,02,1470847134.00,empatica,0.071733
13,02,1470847134.25,empatica,0.073014
13,02,1470847134.50,empatica,0.073014
13,02,1470847134.75,empatica,0.073014
13,02,1470847135.00,empatica,0.071733
13,02,1470847135.25,empatica,0.071733
13,02,1470847135.50,empatica,0.071733
13,02,1470847135.75,empatica,0.073014
13,02,1470847136.00,empatica,0.071733
13,02,1470847136.25,empatica,0.073014
13,02,1470847136.50,empatica,0.073014
13,02,1470847136.75,empatica,0.073014
13,02,1470847137.00,empatica,0.071733
13,02,1470847137.25,empatica,0.073014
13,02,1470847137.50,empatica,0.070452
13,02,1470847137.75,empatica,0.071733
13,02,1470847138.00,empatica,0.071733
13,02,1470847138.25,empatica,0.071733
13,02,1470847138.50,empatica,0.074295
13,02,1470847138.75,empatica,0.071733
13,02,1470847139.00,empatica,0.074295
13,02,1470847139.25,empatica,0.074295
13,02,1470847139.50,empatica,0.073014
13,02,1470847139.75,empatica,0.073014
13,02,1470847140.00,empatica,0.074295
13,02,1470847140.25,empatica,0.071733
13,02,1470847140.50,empatica,0.073014
13,02,1470847140.75,empatica,0.073014
13,02,1470847141.00,empatica,0.071733
13,02,1470847141.25,empatica,0.073014
13,02,1470847141.50,empatica,0.078138
13,02,1470847141.75,empatica,0.074295
13,02,1470847142.00,empatica,0.073014
13,02,1470847142.25,empatica,0.073014
13,02,1470847142.50,empatica,0.073014
13,02,1470847142.75,empatica,0.073014
13,02,1470847143.00,empatica,0.071733
13,02,1470847143.25,empatica,0.073014
13,02,1470847143.50,empatica,0.071733
13,02,1470847143.75,empatica,0.074295
13,02,1470847144.00,empatica,0.073014
13,02,1470847144.25,empatica,0.071733
13,02,1470847144.50,empatica,0.074295
13,02,1470847144.75,empatica,0.073014
13,02,1470847145.00,empatica,0.074295
13,02,1470847145.25,empatica,0.074295
13,02,1470847145.50,empatica,0.074295
13,02,1470847145.75,empatica,0.073014
13,02,1470847146.00,empatica,0.073014
13,02,1470847146.25,empatica,0.073014
13,02,1470847146.50,empatica,0.074295
13,02,1470847146.75,empatica,0.075576
13,02,1470847147.00,empatica,0.074295
13,02,1470847147.25,empatica,0.075576
13,02,1470847147.50,empatica,0.076857
13,02,1470847147.75,empatica,0.074295
13,02,1470847148.00,empatica,0.074295
13,02,1470847148.25,empatica,0.075576
13,02,1470847148.50,empatica,0.071733
13,02,1470847148.75,empatica,0.074295
13,02,1470847149.00,empatica,0.075576
13,02,1470847149.25,empatica,0.074295
13,02,1470847149.50,empatica,0.075576
13,02,1470847149.75,empatica,0.075576
13,02,1470847150.00,empatica,0.075576
13,02,1470847150.25,empatica,0.073014
13,02,1470847150.50,empatica,0.074295
13,02,1470847150.75,empatica,0.074295
13,02,1470847151.00,empatica,0.074295
13,02,1470847151.25,empatica,0.076857
13,02,1470847151.50,empatica,0.075576
13,02,1470847151.75,empatica,0.076857
13,02,1470847152.00,empatica,0.076857
13,02,1470847152.25,empatica,0.075576
13,02,1470847152.50,empatica,0.078138
13,02,1470847152.75,empatica,0.075576
13,02,1470847153.00,empatica,0.076857
13,02,1470847153.25,empatica,0.078138
13,02,1470847153.50,empatica,0.076857
13,02,1470847153.75,empatica,0.076857
13,02,1470847154.00,empatica,0.078138
13,02,1470847154.25,empatica,0.076857
13,02,1470847154.50,empatica,0.076857
13,02,1470847154.75,empatica,0.076857
13,02,1470847155.00,empatica,0.074295
13,02,1470847155.25,empatica,0.075576
13,02,1470847155.50,empatica,0.073014
13,02,1470847155.75,empatica,0.078138
13,02,1470847156.00,empatica,0.078138
13,02,1470847156.25,empatica,0.078138
13,02,1470847156.50,empatica,0.078138
13,02,1470847156.75,empatica,0.079419
13,02,1470847157.00,empatica,0.075576
13,02,1470847157.25,empatica,0.078138
13,02,1470847157.50,empatica,0.079419
13,02,1470847157.75,empatica,0.075576
13,02,1470847158.00,empatica,0.076857
13,02,1470847158.25,empatica,0.074295
13,02,1470847158.50,empatica,0.074295
13,02,1470847158.75,empatica,0.074295
13,02,1470847159.00,empatica,0.073014
13,02,1470847159.25,empatica,0.073014
13,02,1470847159.50,empatica,0.074295
13,02,1470847159.75,empatica,0.073014
13,02,1470847160.00,empatica,0.075576
13,02,1470847160.25,empatica,0.075576
13,02,1470847160.50,empatica,0.074295
13,02,1470847160.75,empatica,0.076857
13,02,1470847161.00,empatica,0.078138
13,02,1470847161.25,empatica,0.074295
13,02,1470847161.50,empatica,0.074295
13,02,1470847161.75,empatica,0.074295
13,02,1470847162.00,empatica,0.074295
13,02,1470847162.25,empatica,0.075576
13,02,1470847162.50,empatica,0.074295
13,02,1470847162.75,empatica,0.075576
13,02,1470847163.00,empatica,0.075576
13,02,1470847163.25,empatica,0.073014
13,02,1470847163.50,empatica,0.074295
13,02,1470847163.75,empatica,0.071733
13,02,1470847164.00,empatica,0.074295
13,02,1470847164.25,empatica,0.074295
13,02,1470847164.50,empatica,0.074295
13,02,1470847164.75,empatica,0.073014
13,02,1470847165.00,empatica,0.074295
13,02,1470847165.25,empatica,0.073014
13,02,1470847165.50,empatica,0.074295
13,02,1470847165.75,empatica,0.074295
13,02,1470847166.00,empatica,0.073014
13,02,1470847166.25,empatica,0.074295
13,02,1470847166.50,empatica,0.071733
13,02,1470847166.75,empatica,0.071733
13,02,1470847167.00,empatica,0.071733
13,02,1470847167.25,empatica,0.073014
13,02,1470847167.50,empatica,0.073014
13,02,1470847167.75,empatica,0.076857
13,02,1470847168.00,empatica,0.075576
13,02,1470847168.25,empatica,0.075576
13,02,1470847168.50,empatica,0.075576
13,02,1470847168.75,empatica,0.075576
13,02,1470847169.00,empatica,0.076857
13,02,1470847169.25,empatica,0.075576
13,02,1470847169.50,empatica,0.074295
13,02,1470847169.75,empatica,0.074295
13,02,1470847170.00,empatica,0.071733
13,02,1470847170.25,empatica,0.070452
13,02,1470847170.50,empatica,0.074295
13,02,1470847170.75,empatica,0.074295
13,02,1470847171.00,empatica,0.071733
13,02,1470847171.25,empatica,0.06789
13,02,1470847171.50,empatica,0.074295
13,02,1470847171.75,empatica,0.071733
13,02,1470847172.00,empatica,0.076857
13,02,1470847172.25,empatica,0.075576
13,02,1470847172.50,empatica,0.074295
13,02,1470847172.75,empatica,0.074295
13,02,1470847173.00,empatica,0.075576
13,02,1470847173.25,empatica,0.073014
13,02,1470847173.50,empatica,0.075576
13,02,1470847173.75,empatica,0.074295
13,02,1470847174.00,empatica,0.073014
13,02,1470847174.25,empatica,0.073014
13,02,1470847174.50,empatica,0.074295
13,02,1470847174.75,empatica,0.074295
