participant-id,session-id,timestamp,source,eda
12,01,1468010054.000000,empatica,0.000000
12,01,1468010054.250000,empatica,0.283089
12,01,1468010054.500000,empatica,0.411183
12,01,1468010054.750000,empatica,0.439364
12,01,1468010055.000000,empatica,0.454736
12,01,1468010055.250000,empatica,0.462421
12,01,1468010055.500000,empatica,0.467545
12,01,1468010055.750000,empatica,0.472669
12,01,1468010056.000000,empatica,0.475231
12,01,1468010056.250000,empatica,0.476512
12,01,1468010056.500000,empatica,0.479074
12,01,1468010056.750000,empatica,0.480354
12,01,1468010057.000000,empatica,0.481635
12,01,1468010057.250000,empatica,0.481635
12,01,1468010057.500000,empatica,0.482916
12,01,1468010057.750000,empatica,0.484197
12,01,1468010058.000000,empatica,0.485478
12,01,1468010058.250000,empatica,0.484197
12,01,1468010058.500000,empatica,0.484197
12,01,1468010058.750000,empatica,0.485478
12,01,1468010059.000000,empatica,0.485478
12,01,1468010059.250000,empatica,0.485478
12,01,1468010059.500000,empatica,0.484197
12,01,1468010059.750000,empatica,0.486759
12,01,1468010060.000000,empatica,0.485478
12,01,1468010060.250000,empatica,0.485478
12,01,1468010060.500000,empatica,0.486759
12,01,1468010060.750000,empatica,0.486759
12,01,1468010061.000000,empatica,0.485478
12,01,1468010061.250000,empatica,0.486759
12,01,1468010061.500000,empatica,0.486759
12,01,1468010061.750000,empatica,0.485478
12,01,1468010062.000000,empatica,0.485478
12,01,1468010062.250000,empatica,0.485478
12,01,1468010062.500000,empatica,0.485478
12,01,1468010062.750000,empatica,0.485478
12,01,1468010063.000000,empatica,0.484197
12,01,1468010063.250000,empatica,0.485478
12,01,1468010063.500000,empatica,0.485478
12,01,1468010063.750000,empatica,0.484197
12,01,1468010064.000000,empatica,0.484197
12,01,1468010064.250000,empatica,0.484197
12,01,1468010064.500000,empatica,0.484197
12,01,1468010064.750000,empatica,0.484197
12,01,1468010065.000000,empatica,0.482916
12,01,1468010065.250000,empatica,0.482916
12,01,1468010065.500000,empatica,0.482916
12,01,1468010065.750000,empatica,0.482916
