participant-id,timestamp,step-total
1503960366,1460728800.0,0
1503960366,1460732400.0,0
1503960366,1460736000.0,0
1503960366,1460739600.0,1774
1503960366,1460743200.0,509
1503960366,1460746800.0,519
1503960366,1460750400.0,77
1503960366,1460754000.0,280
1503960366,1460757600.0,2145
1503960366,1460761200.0,2768
1503960366,1460764800.0,459
1503960366,1460768400.0,0
1503960366,1460772000.0,63
1503960366,1460775600.0,6
1503960366,1460779200.0,6
1503960366,1460782800.0,12
1503960366,1460786400.0,0
1503960366,1460790000.0,101
1503960366,1460793600.0,175
1503960366,1460797200.0,1181
1503960366,1460800800.0,1295
1503960366,1460804400.0,2043
1503960366,1460808000.0,1513
1503960366,1460811600.0,3616
1503960366,1460815200.0,580
1503960366,1460818800.0,0
1503960366,1460822400.0,15
1503960366,1460826000.0,380
1503960366,1460829600.0,96
1503960366,1460833200.0,146
1503960366,1460836800.0,385
1503960366,1460840400.0,463
1503960366,1460844000.0,42
1503960366,1460847600.0,92
1503960366,1460851200.0,0
1503960366,1460854800.0,0
1503960366,1460858400.0,0
1503960366,1460862000.0,8
1503960366,1460865600.0,0
1503960366,1460869200.0,0
1503960366,1460872800.0,0
1503960366,1460876400.0,0
1503960366,1460880000.0,0
1503960366,1460883600.0,0
1503960366,1460887200.0,0
1503960366,1460890800.0,84
1503960366,1460894400.0,260
1503960366,1460898000.0,402
1503960366,1460901600.0,252
1503960366,1460905200.0,191
1503960366,1460908800.0,13
1503960366,1460912400.0,2613
1503960366,1460916000.0,1616
1503960366,1460919600.0,754
1503960366,1460923200.0,2955
1503960366,1460926800.0,487
1503960366,1460930400.0,70
1503960366,1460934000.0,0
1503960366,1460937600.0,416
1503960366,1460941200.0,0
1503960366,1460944800.0,0
1503960366,1460948400.0,0
1503960366,1460952000.0,0
1503960366,1460955600.0,0
1503960366,1460959200.0,0
1503960366,1460962800.0,0
1503960366,1460966400.0,0
1503960366,1460970000.0,1688
1503960366,1460973600.0,380
1503960366,1460977200.0,328
1503960366,1460980800.0,1306
1503960366,1460984400.0,268
1503960366,1460988000.0,137
1503960366,1460991600.0,495
1503960366,1460995200.0,277
1503960366,1460998800.0,304
1503960366,1461002400.0,4074
1503960366,1461006000.0,2101
1503960366,1461009600.0,28
1503960366,1461013200.0,187
1503960366,1461016800.0,542
1503960366,1461020400.0,488
1503960366,1461024000.0,0
1503960366,1461027600.0,22
1503960366,1461031200.0,0
1503960366,1461034800.0,9
1503960366,1461038400.0,0
1503960366,1461042000.0,0
1503960366,1461045600.0,7
1503960366,1461049200.0,316
1503960366,1461052800.0,1656
1503960366,1461056400.0,367
1503960366,1461060000.0,203
1503960366,1461063600.0,194
1503960366,1461067200.0,1887
1503960366,1461070800.0,2697
1503960366,1461074400.0,409
1503960366,1461078000.0,299
1503960366,1461081600.0,297
1503960366,1461085200.0,732
1503960366,1461088800.0,1280
1503960366,1461092400.0,397
1503960366,1461096000.0,2487
1503960366,1461099600.0,826
1503960366,1461103200.0,52
1503960366,1461106800.0,1369
1503960366,1461110400.0,16
1503960366,1461114000.0,36
1503960366,1461117600.0,0
1503960366,1461121200.0,0
1503960366,1461124800.0,0
1503960366,1461128400.0,0
1503960366,1461132000.0,0
1503960366,1461135600.0,29
1503960366,1461139200.0,264
1503960366,1461142800.0,1993
1503960366,1461146400.0,459
1503960366,1461150000.0,65
1503960366,1461153600.0,185
1503960366,1461157200.0,64
1503960366,1461160800.0,1270
1503960366,1461164400.0,797
1503960366,1461168000.0,261
1503960366,1461171600.0,13
1503960366,1461175200.0,1308
1503960366,1461178800.0,1558
1503960366,1461182400.0,499
1503960366,1461186000.0,395
1503960366,1461189600.0,77
1503960366,1461193200.0,1255
1503960366,1461196800.0,17
1503960366,1461200400.0,129
1503960366,1461204000.0,81
1503960366,1461207600.0,0
1503960366,1461211200.0,0
1503960366,1461214800.0,0
1503960366,1461218400.0,0
1503960366,1461222000.0,38
1503960366,1461225600.0,245
1503960366,1461229200.0,1672
1503960366,1461232800.0,255
1503960366,1461236400.0,0
1503960366,1461240000.0,384
1503960366,1461243600.0,1140
1503960366,1461247200.0,12
1503960366,1461250800.0,213
1503960366,1461254400.0,26
1503960366,1461258000.0,96
1503960366,1461261600.0,213
1503960366,1461265200.0,100
1503960366,1461268800.0,3541
1503960366,1461272400.0,970
1503960366,1461276000.0,89
1503960366,1461279600.0,598
1503960366,1461283200.0,0
1503960366,1461286800.0,0
1503960366,1461290400.0,0
1503960366,1461294000.0,0
1503960366,1461297600.0,0
1503960366,1461301200.0,0
1503960366,1461304800.0,0
1503960366,1461308400.0,0
1503960366,1461312000.0,0
1503960366,1461315600.0,192
1503960366,1461319200.0,29
1503960366,1461322800.0,958
1503960366,1461326400.0,38
1503960366,1461330000.0,118
1503960366,1461333600.0,0
1503960366,1461337200.0,180
1503960366,1461340800.0,22
1503960366,1461344400.0,1041
1503960366,1461348000.0,514
1503960366,1461351600.0,629
1503960366,1461355200.0,329
1503960366,1461358800.0,5934
1503960366,1461362400.0,855
1503960366,1461366000.0,1925
1503960366,1461369600.0,182
1503960366,1461373200.0,0
1503960366,1461376800.0,11
1503960366,1461380400.0,0
1503960366,1461384000.0,0
1503960366,1461387600.0,0
1503960366,1461391200.0,12
1503960366,1461394800.0,0
1503960366,1461398400.0,127
1503960366,1461402000.0,285
1503960366,1461405600.0,49
1503960366,1461409200.0,703
1503960366,1461412800.0,1597
1503960366,1461416400.0,1453
1503960366,1461420000.0,202
1503960366,1461423600.0,158
1503960366,1461427200.0,2008
1503960366,1461430800.0,1472
1503960366,1461434400.0,2569
1503960366,1461438000.0,29
1503960366,1461441600.0,142
1503960366,1461445200.0,2432
1503960366,1461448800.0,709
1503960366,1461452400.0,231
1503960366,1461456000.0,141
1503960366,1461459600.0,42
1503960366,1461463200.0,0
1503960366,1461466800.0,0
1503960366,1461470400.0,8
1503960366,1461474000.0,0
1503960366,1461477600.0,7
1503960366,1461481200.0,0
1503960366,1461484800.0,8
1503960366,1461488400.0,76
1503960366,1461492000.0,492
1503960366,1461495600.0,149
1503960366,1461499200.0,548
1503960366,1461502800.0,394
1503960366,1461506400.0,26
1503960366,1461510000.0,27
1503960366,1461513600.0,885
1503960366,1461517200.0,411
1503960366,1461520800.0,911
1503960366,1461524400.0,4871
1503960366,1461528000.0,342
1503960366,1461531600.0,244
1503960366,1461535200.0,66
1503960366,1461538800.0,391
1503960366,1461542400.0,95
1503960366,1461546000.0,22
1503960366,1461549600.0,97
1503960366,1461553200.0,0
1503960366,1461556800.0,25
1503960366,1461560400.0,4
1503960366,1461564000.0,0
1503960366,1461567600.0,44
1503960366,1461571200.0,426
1503960366,1461574800.0,2041
1503960366,1461578400.0,258
1503960366,1461582000.0,1468
1503960366,1461585600.0,707
1503960366,1461589200.0,299
1503960366,1461592800.0,94
1503960366,1461596400.0,359
1503960366,1461600000.0,263
1503960366,1461603600.0,188
1503960366,1461607200.0,116
1503960366,1461610800.0,2815
1503960366,1461614400.0,895
1503960366,1461618000.0,4895
1503960366,1461621600.0,188
1503960366,1461625200.0,56
1503960366,1461628800.0,101
1503960366,1461632400.0,178
1503960366,1461636000.0,0
1503960366,1461639600.0,145
1503960366,1461643200.0,0
1503960366,1461646800.0,7
1503960366,1461650400.0,0
1503960366,1461654000.0,28
1503960366,1461657600.0,173
1503960366,1461661200.0,1826
1503960366,1461664800.0,666
1503960366,1461668400.0,266
1503960366,1461672000.0,415
1503960366,1461675600.0,1571
1503960366,1461679200.0,1998
1503960366,1461682800.0,323
1503960366,1461686400.0,697
1503960366,1461690000.0,143
1503960366,1461693600.0,2513
1503960366,1461697200.0,148
1503960366,1461700800.0,1649
1503960366,1461704400.0,450
1503960366,1461708000.0,148
1503960366,1461711600.0,310
1503960366,1461715200.0,277
1503960366,1461718800.0,60
1503960366,1461722400.0,17
1503960366,1461726000.0,0
1503960366,1461729600.0,0
1503960366,1461733200.0,0
1503960366,1461736800.0,0
1503960366,1461740400.0,0
1503960366,1461744000.0,0
1503960366,1461747600.0,1916
1503960366,1461751200.0,502
1503960366,1461754800.0,797
1503960366,1461758400.0,701
1503960366,1461762000.0,319
1503960366,1461765600.0,1932
1503960366,1461769200.0,59
1503960366,1461772800.0,98
1503960366,1461776400.0,261
1503960366,1461780000.0,2714
1503960366,1461783600.0,5786
1503960366,1461787200.0,2420
1503960366,1461790800.0,266
1503960366,1461794400.0,0
1503960366,1461798000.0,0
1503960366,1461801600.0,0
1503960366,1461805200.0,127
1503960366,1461808800.0,0
1503960366,1461812400.0,0
1503960366,1461816000.0,0
1503960366,1461819600.0,0
1503960366,1461823200.0,0
1503960366,1461826800.0,14
1503960366,1461830400.0,128
1503960366,1461834000.0,1192
1503960366,1461837600.0,987
1503960366,1461841200.0,288
1503960366,1461844800.0,317
1503960366,1461848400.0,1144
1503960366,1461852000.0,1512
1503960366,1461855600.0,115
1503960366,1461859200.0,554
1503960366,1461862800.0,235
1503960366,1461866400.0,1829
1503960366,1461870000.0,13
1503960366,1461873600.0,2122
1503960366,1461877200.0,986
1503960366,1461880800.0,16
1503960366,1461884400.0,1512
1503960366,1461888000.0,202
1503960366,1461891600.0,0
1503960366,1461895200.0,71
1503960366,1461898800.0,0
1503960366,1461902400.0,0
1503960366,1461906000.0,0
1503960366,1461909600.0,0
1503960366,1461913200.0,27
1503960366,1461916800.0,201
1503960366,1461920400.0,1820
1503960366,1461924000.0,44
1503960366,1461927600.0,104
1503960366,1461931200.0,214
1503960366,1461934800.0,41
1503960366,1461938400.0,1711
1503960366,1461942000.0,1076
1503960366,1461945600.0,285
1503960366,1461949200.0,380
1503960366,1461952800.0,118
1503960366,1461956400.0,267
1503960366,1461960000.0,386
1503960366,1461963600.0,1366
1503960366,1461967200.0,1111
1503960366,1461970800.0,1757
1503960366,1461974400.0,19
1503960366,1461978000.0,65
1503960366,1461981600.0,0
1503960366,1461985200.0,6
1503960366,1461988800.0,0
1503960366,1461992400.0,0
1503960366,1461996000.0,0
1503960366,1461999600.0,0
1503960366,1462003200.0,60
1503960366,1462006800.0,148
1503960366,1462010400.0,239
1503960366,1462014000.0,127
1503960366,1462017600.0,92
1503960366,1462021200.0,141
1503960366,1462024800.0,520
1503960366,1462028400.0,993
1503960366,1462032000.0,3388
1503960366,1462035600.0,2176
1503960366,1462039200.0,2319
1503960366,1462042800.0,92
1503960366,1462046400.0,117
1503960366,1462050000.0,840
1503960366,1462053600.0,2139
1503960366,1462057200.0,1192
1503960366,1462060800.0,247
1503960366,1462064400.0,59
1503960366,1462068000.0,36
1503960366,1462071600.0,4
1503960366,1462075200.0,0
1503960366,1462078800.0,0
1503960366,1462082400.0,0
1503960366,1462086000.0,41
1503960366,1462089600.0,94
1503960366,1462093200.0,198
1503960366,1462096800.0,146
1503960366,1462100400.0,103
1503960366,1462104000.0,130
1503960366,1462107600.0,85
1503960366,1462111200.0,540
1503960366,1462114800.0,294
1503960366,1462118400.0,823
1503960366,1462122000.0,1053
1503960366,1462125600.0,2007
1503960366,1462129200.0,177
1503960366,1462132800.0,93
1503960366,1462136400.0,363
1503960366,1462140000.0,1552
1503960366,1462143600.0,2557
1503960366,1462147200.0,0
1503960366,1462150800.0,119
1503960366,1462154400.0,0
1503960366,1462158000.0,21
1503960366,1462161600.0,0
1503960366,1462165200.0,0
1503960366,1462168800.0,0
1503960366,1462172400.0,28
1503960366,1462176000.0,245
1503960366,1462179600.0,1690
1503960366,1462183200.0,369
1503960366,1462186800.0,384
1503960366,1462190400.0,2116
1503960366,1462194000.0,1064
1503960366,1462197600.0,355
1503960366,1462201200.0,418
1503960366,1462204800.0,420
1503960366,1462208400.0,340
1503960366,1462212000.0,227
1503960366,1462215600.0,235
1503960366,1462219200.0,3903
1503960366,1462222800.0,1427
1503960366,1462226400.0,945
1503960366,1462230000.0,404
1503960366,1462233600.0,55
1503960366,1462237200.0,79
1503960366,1462240800.0,20
1503960366,1462244400.0,110
1503960366,1462248000.0,0
1503960366,1462251600.0,0
1503960366,1462255200.0,16
1503960366,1462258800.0,23
1503960366,1462262400.0,158
1503960366,1462266000.0,1391
1503960366,1462269600.0,955
1503960366,1462273200.0,297
1503960366,1462276800.0,396
1503960366,1462280400.0,309
1503960366,1462284000.0,384
1503960366,1462287600.0,1719
1503960366,1462291200.0,870
1503960366,1462294800.0,690
1503960366,1462298400.0,3119
1503960366,1462302000.0,140
1503960366,1462305600.0,6
1503960366,1462309200.0,1333
1503960366,1462312800.0,2549
1503960366,1462316400.0,484
1503960366,1462320000.0,400
1503960366,1462323600.0,18
1503960366,1462327200.0,0
1503960366,1462330800.0,0
1503960366,1462334400.0,0
1503960366,1462338000.0,0
1503960366,1462341600.0,0
1503960366,1462345200.0,0
1503960366,1462348800.0,68
1503960366,1462352400.0,1470
1503960366,1462356000.0,598
1503960366,1462359600.0,194
1503960366,1462363200.0,366
1503960366,1462366800.0,318
1503960366,1462370400.0,2284
1503960366,1462374000.0,138
1503960366,1462377600.0,144
1503960366,1462381200.0,341
1503960366,1462384800.0,2041
1503960366,1462388400.0,205
1503960366,1462392000.0,1316
1503960366,1462395600.0,1106
1503960366,1462399200.0,93
1503960366,1462402800.0,0
1503960366,1462406400.0,70
1503960366,1462410000.0,113
1503960366,1462413600.0,19
1503960366,1462417200.0,0
1503960366,1462420800.0,44
1503960366,1462424400.0,0
1503960366,1462428000.0,8
1503960366,1462431600.0,23
1503960366,1462435200.0,107
1503960366,1462438800.0,1615
1503960366,1462442400.0,360
1503960366,1462446000.0,28
1503960366,1462449600.0,318
1503960366,1462453200.0,1231
1503960366,1462456800.0,375
1503960366,1462460400.0,187
1503960366,1462464000.0,989
1503960366,1462467600.0,2217
1503960366,1462471200.0,715
1503960366,1462474800.0,348
1503960366,1462478400.0,283
1503960366,1462482000.0,3897
1503960366,1462485600.0,900
1503960366,1462489200.0,200
1503960366,1462492800.0,186
1503960366,1462496400.0,4
1503960366,1462500000.0,88
1503960366,1462503600.0,0
1503960366,1462507200.0,19
1503960366,1462510800.0,0
1503960366,1462514400.0,0
1503960366,1462518000.0,23
1503960366,1462521600.0,146
1503960366,1462525200.0,1683
1503960366,1462528800.0,504
1503960366,1462532400.0,234
1503960366,1462536000.0,261
1503960366,1462539600.0,175
1503960366,1462543200.0,535
1503960366,1462546800.0,900
1503960366,1462550400.0,335
1503960366,1462554000.0,279
1503960366,1462557600.0,1532
1503960366,1462561200.0,2500
1503960366,1462564800.0,255
1503960366,1462568400.0,514
1503960366,1462572000.0,375
1503960366,1462575600.0,1611
1503960366,1462579200.0,168
1503960366,1462582800.0,0
1503960366,1462586400.0,19
1503960366,1462590000.0,0
1503960366,1462593600.0,0
1503960366,1462597200.0,0
1503960366,1462600800.0,0
1503960366,1462604400.0,0
1503960366,1462608000.0,132
1503960366,1462611600.0,115
1503960366,1462615200.0,1291
1503960366,1462618800.0,2352
1503960366,1462622400.0,129
1503960366,1462626000.0,77
1503960366,1462629600.0,125
1503960366,1462633200.0,318
1503960366,1462636800.0,259
1503960366,1462640400.0,173
1503960366,1462644000.0,253
1503960366,1462647600.0,652
1503960366,1462651200.0,102
1503960366,1462654800.0,2073
1503960366,1462658400.0,3696
1503960366,1462662000.0,58
1503960366,1462665600.0,147
1503960366,1462669200.0,0
1503960366,1462672800.0,0
1503960366,1462676400.0,0
1503960366,1462680000.0,6
1503960366,1462683600.0,0
1503960366,1462687200.0,7
1503960366,1462690800.0,0
1503960366,1462694400.0,0
1503960366,1462698000.0,0
1503960366,1462701600.0,0
1503960366,1462705200.0,0
1503960366,1462708800.0,511
1503960366,1462712400.0,227
1503960366,1462716000.0,660
1503960366,1462719600.0,341
1503960366,1462723200.0,100
1503960366,1462726800.0,240
1503960366,1462730400.0,4472
1503960366,1462734000.0,1069
1503960366,1462737600.0,793
1503960366,1462741200.0,663
1503960366,1462744800.0,553
1503960366,1462748400.0,271
1503960366,1462752000.0,135
1503960366,1462755600.0,0
1503960366,1462759200.0,0
1503960366,1462762800.0,0
1503960366,1462766400.0,0
1503960366,1462770000.0,14
1503960366,1462773600.0,408
1503960366,1462777200.0,214
1503960366,1462780800.0,109
1503960366,1462784400.0,160
1503960366,1462788000.0,322
1503960366,1462791600.0,477
1503960366,1462795200.0,507
1503960366,1462798800.0,7
1503960366,1462802400.0,0
1503960366,1462806000.0,22
1503960366,1462809600.0,2692
1503960366,1462813200.0,1260
1503960366,1462816800.0,624
1503960366,1462820400.0,1062
1503960366,1462824000.0,1325
1503960366,1462827600.0,2684
1503960366,1462831200.0,0
1503960366,1462834800.0,0
1503960366,1462838400.0,0
1503960366,1462842000.0,92
1503960366,1462845600.0,0
1503960366,1462849200.0,0
1503960366,1462852800.0,0
1503960366,1462856400.0,0
1503960366,1462860000.0,0
1503960366,1462863600.0,47
1503960366,1462867200.0,227
1503960366,1462870800.0,1461
1503960366,1462874400.0,258
1503960366,1462878000.0,988
1503960366,1462881600.0,74
1503960366,1462885200.0,234
1503960366,1462888800.0,159
1503960366,1462892400.0,1038
1503960366,1462896000.0,312
1503960366,1462899600.0,645
1503960366,1462903200.0,2494
1503960366,1462906800.0,1418
1503960366,1462910400.0,2480
1503960366,1462914000.0,251
1503960366,1462917600.0,0
1503960366,1462921200.0,29
1503960366,1462924800.0,266
1503960366,1462928400.0,45
1503960366,1462932000.0,73
1503960366,1462935600.0,10
1503960366,1462939200.0,0
1503960366,1462942800.0,0
1503960366,1462946400.0,0
1503960366,1462950000.0,47
1503960366,1462953600.0,312
1503960366,1462957200.0,1914
1503960366,1462960800.0,644
1503960366,1462964400.0,259
1503960366,1462968000.0,116
1503960366,1462971600.0,811
1503960366,1462975200.0,1560
1503960366,1462978800.0,348
1503960366,1462982400.0,289
1503960366,1462986000.0,245
1503960366,1462989600.0,3449
1503960366,1462993200.0,293
1503960366,1462996800.0,1209
1624580081,1460419200.0,31
1624580081,1460422800.0,0
1624580081,1460426400.0,0
1624580081,1460430000.0,7
1624580081,1460433600.0,0
1624580081,1460437200.0,0
1624580081,1460440800.0,0
1624580081,1460444400.0,0
1624580081,1460448000.0,0
1624580081,1460451600.0,1085
1624580081,1460455200.0,5375
1624580081,1460458800.0,129
1624580081,1460462400.0,81
1624580081,1460466000.0,67
1624580081,1460469600.0,43
1624580081,1460473200.0,0
1624580081,1460476800.0,79
1624580081,1460480400.0,235
1624580081,1460484000.0,257
1624580081,1460487600.0,501
1624580081,1460491200.0,99
1624580081,1460494800.0,0
1624580081,1460498400.0,0
1624580081,1460502000.0,174
1624580081,1460505600.0,75
1624580081,1460509200.0,0
1624580081,1460512800.0,0
1624580081,1460516400.0,0
1624580081,1460520000.0,0
1624580081,1460523600.0,0
1624580081,1460527200.0,0
1624580081,1460530800.0,0
1624580081,1460534400.0,0
1624580081,1460538000.0,1663
1624580081,1460541600.0,3685
1624580081,1460545200.0,608
1624580081,1460548800.0,80
1624580081,1460552400.0,0
1624580081,1460556000.0,36
1624580081,1460559600.0,0
1624580081,1460563200.0,126
1624580081,1460566800.0,39
1624580081,1460570400.0,491
1624580081,1460574000.0,7
1624580081,1460577600.0,14
1624580081,1460581200.0,183
1624580081,1460584800.0,0
1624580081,1460588400.0,0
1624580081,1460592000.0,0
1624580081,1460595600.0,0
1624580081,1460599200.0,0
1624580081,1460602800.0,0
1624580081,1460606400.0,0
1624580081,1460610000.0,0
1624580081,1460613600.0,0
1624580081,1460617200.0,0
1624580081,1460620800.0,1958
1624580081,1460624400.0,4148
1624580081,1460628000.0,141
1624580081,1460631600.0,468
1624580081,1460635200.0,0
1624580081,1460638800.0,0
1624580081,1460642400.0,87
1624580081,1460646000.0,34
1624580081,1460649600.0,170
1624580081,1460653200.0,1197
1624580081,1460656800.0,182
1624580081,1460660400.0,445
1624580081,1460664000.0,0
1624580081,1460667600.0,227
1624580081,1460671200.0,0
1624580081,1460674800.0,50
1624580081,1460678400.0,178
1624580081,1460682000.0,6
1624580081,1460685600.0,0
1624580081,1460689200.0,0
1624580081,1460692800.0,0
1624580081,1460696400.0,0
1624580081,1460700000.0,0
1624580081,1460703600.0,0
1624580081,1460707200.0,0
1624580081,1460710800.0,0
1624580081,1460714400.0,0
1624580081,1460718000.0,415
1624580081,1460721600.0,0
1624580081,1460725200.0,0
1624580081,1460728800.0,0
1624580081,1460732400.0,0
1624580081,1460736000.0,0
1624580081,1460739600.0,0
1624580081,1460743200.0,6
1624580081,1460746800.0,386
1624580081,1460750400.0,0
1624580081,1460754000.0,27
1624580081,1460757600.0,287
1624580081,1460761200.0,185
1624580081,1460764800.0,465
1624580081,1460768400.0,0
1624580081,1460772000.0,81
1624580081,1460775600.0,0
1624580081,1460779200.0,0
1624580081,1460782800.0,0
1624580081,1460786400.0,0
1624580081,1460790000.0,0
1624580081,1460793600.0,0
1624580081,1460797200.0,0
1624580081,1460800800.0,259
1624580081,1460804400.0,231
1624580081,1460808000.0,126
1624580081,1460811600.0,0
1624580081,1460815200.0,291
1624580081,1460818800.0,82
1624580081,1460822400.0,0
1624580081,1460826000.0,39
1624580081,1460829600.0,0
1624580081,1460833200.0,472
1624580081,1460836800.0,28
1624580081,1460840400.0,1211
1624580081,1460844000.0,1962
1624580081,1460847600.0,123
1624580081,1460851200.0,115
1624580081,1460854800.0,0
1624580081,1460858400.0,67
1624580081,1460862000.0,0
1624580081,1460865600.0,0
1624580081,1460869200.0,0
1624580081,1460872800.0,0
1624580081,1460876400.0,0
1624580081,1460880000.0,0
1624580081,1460883600.0,0
1624580081,1460887200.0,49
1624580081,1460890800.0,0
1624580081,1460894400.0,193
1624580081,1460898000.0,1374
1624580081,1460901600.0,657
1624580081,1460905200.0,19
1624580081,1460908800.0,0
1624580081,1460912400.0,2047
1624580081,1460916000.0,401
1624580081,1460919600.0,782
1624580081,1460923200.0,156
1624580081,1460926800.0,173
1624580081,1460930400.0,28
1624580081,1460934000.0,89
1624580081,1460937600.0,59
1624580081,1460941200.0,29
1624580081,1460944800.0,0
1624580081,1460948400.0,0
1624580081,1460952000.0,0
1624580081,1460955600.0,0
1624580081,1460959200.0,0
1624580081,1460962800.0,354
1624580081,1460966400.0,4120
1624580081,1460970000.0,17
1624580081,1460973600.0,458
1624580081,1460977200.0,261
1624580081,1460980800.0,6
1624580081,1460984400.0,0
1624580081,1460988000.0,0
1624580081,1460991600.0,812
1624580081,1460995200.0,3242
1624580081,1460998800.0,186
1624580081,1461002400.0,314
1624580081,1461006000.0,131
1624580081,1461009600.0,180
1624580081,1461013200.0,120
1624580081,1461016800.0,124
1624580081,1461020400.0,123
1624580081,1461024000.0,0
1624580081,1461027600.0,0
1624580081,1461031200.0,0
1624580081,1461034800.0,0
1624580081,1461038400.0,0
1624580081,1461042000.0,106
1624580081,1461045600.0,333
1624580081,1461049200.0,13
1624580081,1461052800.0,227
1624580081,1461056400.0,0
1624580081,1461060000.0,0
1624580081,1461063600.0,120
1624580081,1461067200.0,826
1624580081,1461070800.0,235
1624580081,1461074400.0,495
1624580081,1461078000.0,0
1624580081,1461081600.0,0
1624580081,1461085200.0,0
1624580081,1461088800.0,351
1624580081,1461092400.0,137
1624580081,1461096000.0,12
1624580081,1461099600.0,22
1624580081,1461103200.0,39
1624580081,1461106800.0,0
1624580081,1461110400.0,123
1624580081,1461114000.0,0
1624580081,1461117600.0,0
1624580081,1461121200.0,0
1624580081,1461124800.0,0
1624580081,1461128400.0,0
1624580081,1461132000.0,0
1624580081,1461135600.0,0
1624580081,1461139200.0,0
1624580081,1461142800.0,2608
1624580081,1461146400.0,159
1624580081,1461150000.0,89
1624580081,1461153600.0,319
1624580081,1461157200.0,8
1624580081,1461160800.0,0
1624580081,1461164400.0,46
1624580081,1461168000.0,311
1624580081,1461171600.0,353
1624580081,1461175200.0,445
1624580081,1461178800.0,62
1624580081,1461182400.0,26
1624580081,1461186000.0,35
1624580081,1461189600.0,264
1624580081,1461193200.0,126
1624580081,1461196800.0,9
1624580081,1461200400.0,0
1624580081,1461204000.0,0
1624580081,1461207600.0,106
1624580081,1461211200.0,0
1624580081,1461214800.0,0
1624580081,1461218400.0,0
1624580081,1461222000.0,0
1624580081,1461225600.0,0
1624580081,1461229200.0,186
1624580081,1461232800.0,502
1624580081,1461236400.0,339
1624580081,1461240000.0,9
1624580081,1461243600.0,0
1624580081,1461247200.0,226
1624580081,1461250800.0,111
1624580081,1461254400.0,28
1624580081,1461258000.0,218
1624580081,1461261600.0,1287
1624580081,1461265200.0,2880
1624580081,1461268800.0,88
1624580081,1461272400.0,180
1624580081,1461276000.0,180
1624580081,1461279600.0,0
1624580081,1461283200.0,0
1624580081,1461286800.0,0
1624580081,1461290400.0,0
1624580081,1461294000.0,105
1624580081,1461297600.0,0
1624580081,1461301200.0,0
1624580081,1461304800.0,0
1624580081,1461308400.0,142
1624580081,1461312000.0,0
1624580081,1461315600.0,12
1624580081,1461319200.0,240
1624580081,1461322800.0,205
1624580081,1461326400.0,55
1624580081,1461330000.0,149
1624580081,1461333600.0,0
1624580081,1461337200.0,0
1624580081,1461340800.0,102
1624580081,1461344400.0,58
1624580081,1461348000.0,9
1624580081,1461351600.0,345
1624580081,1461355200.0,671
1624580081,1461358800.0,430
1624580081,1461362400.0,1013
1624580081,1461366000.0,466
1624580081,1461369600.0,218
1624580081,1461373200.0,16
1624580081,1461376800.0,0
1624580081,1461380400.0,0
1624580081,1461384000.0,0
1624580081,1461387600.0,0
