source,participant-id,timestamp,calories
fitbit,1503960366,1460671200.0,79
fitbit,1503960366,1460674800.0,50
fitbit,1503960366,1460678400.0,60
fitbit,1503960366,1460682000.0,58
fitbit,1503960366,1460685600.0,59
fitbit,1503960366,1460689200.0,47
fitbit,1503960366,1460692800.0,47
fitbit,1503960366,1460696400.0,49
fitbit,1503960366,1460700000.0,47
fitbit,1503960366,1460703600.0,49
fitbit,1503960366,1460707200.0,54
fitbit,1503960366,1460710800.0,50
fitbit,1503960366,1460714400.0,63
fitbit,1503960366,1460718000.0,84
fitbit,1503960366,1460721600.0,74
fitbit,1503960366,1460725200.0,67
fitbit,1503960366,1460728800.0,47
fitbit,1503960366,1460732400.0,47
fitbit,1503960366,1460736000.0,47
fitbit,1503960366,1460739600.0,140
fitbit,1503960366,1460743200.0,87
fitbit,1503960366,1460746800.0,97
fitbit,1503960366,1460750400.0,64
fitbit,1503960366,1460754000.0,75
fitbit,1503960366,1460757600.0,151
fitbit,1503960366,1460761200.0,182
fitbit,1503960366,1460764800.0,77
fitbit,1503960366,1460768400.0,48
fitbit,1503960366,1460772000.0,52
fitbit,1503960366,1460775600.0,48
fitbit,1503960366,1460779200.0,49
fitbit,1503960366,1460782800.0,49
fitbit,1503960366,1460786400.0,48
fitbit,1503960366,1460790000.0,54
fitbit,1503960366,1460793600.0,62
fitbit,1503960366,1460797200.0,124
fitbit,1503960366,1460800800.0,110
fitbit,1503960366,1460804400.0,147
fitbit,1503960366,1460808000.0,119
fitbit,1503960366,1460811600.0,214
fitbit,1503960366,1460815200.0,82
fitbit,1503960366,1460818800.0,51
fitbit,1503960366,1460822400.0,54
fitbit,1503960366,1460826000.0,79
fitbit,1503960366,1460829600.0,65
fitbit,1503960366,1460833200.0,67
fitbit,1503960366,1460836800.0,81
fitbit,1503960366,1460840400.0,75
fitbit,1503960366,1460844000.0,55
fitbit,1503960366,1460847600.0,56
fitbit,1503960366,1460851200.0,47
fitbit,1503960366,1460854800.0,48
fitbit,1503960366,1460858400.0,47
fitbit,1503960366,1460862000.0,49
fitbit,1503960366,1460865600.0,48
fitbit,1503960366,1460869200.0,48
fitbit,1503960366,1460872800.0,48
fitbit,1503960366,1460876400.0,48
fitbit,1503960366,1460880000.0,48
fitbit,1503960366,1460883600.0,48
fitbit,1503960366,1460887200.0,47
fitbit,1503960366,1460890800.0,63
fitbit,1503960366,1460894400.0,76
fitbit,1503960366,1460898000.0,83
fitbit,1503960366,1460901600.0,69
fitbit,1503960366,1460905200.0,73
fitbit,1503960366,1460908800.0,57
fitbit,1503960366,1460912400.0,174
fitbit,1503960366,1460916000.0,136
fitbit,1503960366,1460919600.0,95
fitbit,1503960366,1460923200.0,191
fitbit,1503960366,1460926800.0,79
fitbit,1503960366,1460930400.0,58
fitbit,1503960366,1460934000.0,50
fitbit,1503960366,1460937600.0,82
fitbit,1503960366,1460941200.0,48
fitbit,1503960366,1460944800.0,47
fitbit,1503960366,1460948400.0,47
fitbit,1503960366,1460952000.0,47
fitbit,1503960366,1460955600.0,47
fitbit,1503960366,1460959200.0,47
fitbit,1503960366,1460962800.0,47
fitbit,1503960366,1460966400.0,47
fitbit,1503960366,1460970000.0,133
fitbit,1503960366,1460973600.0,81
fitbit,1503960366,1460977200.0,73
fitbit,1503960366,1460980800.0,118
fitbit,1503960366,1460984400.0,70
fitbit,1503960366,1460988000.0,64
fitbit,1503960366,1460991600.0,80
fitbit,1503960366,1460995200.0,78
fitbit,1503960366,1460998800.0,79
fitbit,1503960366,1461002400.0,234
fitbit,1503960366,1461006000.0,157
fitbit,1503960366,1461009600.0,57
fitbit,1503960366,1461013200.0,68
fitbit,1503960366,1461016800.0,86
fitbit,1503960366,1461020400.0,83
fitbit,1503960366,1461024000.0,47
fitbit,1503960366,1461027600.0,49
fitbit,1503960366,1461031200.0,47
fitbit,1503960366,1461034800.0,50
fitbit,1503960366,1461038400.0,47
fitbit,1503960366,1461042000.0,47
fitbit,1503960366,1461045600.0,49
fitbit,1503960366,1461049200.0,75
fitbit,1503960366,1461052800.0,130
fitbit,1503960366,1461056400.0,79
fitbit,1503960366,1461060000.0,75
fitbit,1503960366,1461063600.0,72
fitbit,1503960366,1461067200.0,143
fitbit,1503960366,1461070800.0,171
fitbit,1503960366,1461074400.0,76
fitbit,1503960366,1461078000.0,72
fitbit,1503960366,1461081600.0,71
fitbit,1503960366,1461085200.0,90
fitbit,1503960366,1461088800.0,120
fitbit,1503960366,1461092400.0,93
fitbit,1503960366,1461096000.0,159
fitbit,1503960366,1461099600.0,94
fitbit,1503960366,1461103200.0,58
fitbit,1503960366,1461106800.0,120
fitbit,1503960366,1461110400.0,54
fitbit,1503960366,1461114000.0,53
fitbit,1503960366,1461117600.0,47
fitbit,1503960366,1461121200.0,48
fitbit,1503960366,1461124800.0,48
fitbit,1503960366,1461128400.0,47
fitbit,1503960366,1461132000.0,48
fitbit,1503960366,1461135600.0,51
fitbit,1503960366,1461139200.0,70
fitbit,1503960366,1461142800.0,144
fitbit,1503960366,1461146400.0,79
fitbit,1503960366,1461150000.0,58
fitbit,1503960366,1461153600.0,64
fitbit,1503960366,1461157200.0,61
fitbit,1503960366,1461160800.0,113
fitbit,1503960366,1461164400.0,97
fitbit,1503960366,1461168000.0,70
fitbit,1503960366,1461171600.0,57
fitbit,1503960366,1461175200.0,114
fitbit,1503960366,1461178800.0,117
fitbit,1503960366,1461182400.0,80
fitbit,1503960366,1461186000.0,83
fitbit,1503960366,1461189600.0,62
fitbit,1503960366,1461193200.0,120
fitbit,1503960366,1461196800.0,54
fitbit,1503960366,1461200400.0,61
fitbit,1503960366,1461204000.0,55
fitbit,1503960366,1461207600.0,48
fitbit,1503960366,1461211200.0,47
fitbit,1503960366,1461214800.0,47
fitbit,1503960366,1461218400.0,48
fitbit,1503960366,1461222000.0,52
fitbit,1503960366,1461225600.0,71
fitbit,1503960366,1461229200.0,133
fitbit,1503960366,1461232800.0,77
fitbit,1503960366,1461236400.0,55
fitbit,1503960366,1461240000.0,73
fitbit,1503960366,1461243600.0,113
fitbit,1503960366,1461247200.0,58
fitbit,1503960366,1461250800.0,68
fitbit,1503960366,1461254400.0,60
fitbit,1503960366,1461258000.0,60
fitbit,1503960366,1461261600.0,69
fitbit,1503960366,1461265200.0,64
fitbit,1503960366,1461268800.0,213
fitbit,1503960366,1461272400.0,104
fitbit,1503960366,1461276000.0,63
fitbit,1503960366,1461279600.0,84
fitbit,1503960366,1461283200.0,47
fitbit,1503960366,1461286800.0,47
fitbit,1503960366,1461290400.0,47
fitbit,1503960366,1461294000.0,47
fitbit,1503960366,1461297600.0,47
fitbit,1503960366,1461301200.0,47
fitbit,1503960366,1461304800.0,47
fitbit,1503960366,1461308400.0,47
fitbit,1503960366,1461312000.0,47
fitbit,1503960366,1461315600.0,65
fitbit,1503960366,1461319200.0,54
fitbit,1503960366,1461322800.0,102
fitbit,1503960366,1461326400.0,57
fitbit,1503960366,1461330000.0,60
fitbit,1503960366,1461333600.0,54
fitbit,1503960366,1461337200.0,66
fitbit,1503960366,1461340800.0,58
fitbit,1503960366,1461344400.0,104
fitbit,1503960366,1461348000.0,87
fitbit,1503960366,1461351600.0,82
fitbit,1503960366,1461355200.0,71
fitbit,1503960366,1461358800.0,311
fitbit,1503960366,1461362400.0,95
fitbit,1503960366,1461366000.0,136
fitbit,1503960366,1461369600.0,63
fitbit,1503960366,1461373200.0,47
fitbit,1503960366,1461376800.0,49
fitbit,1503960366,1461380400.0,47
fitbit,1503960366,1461384000.0,47
fitbit,1503960366,1461387600.0,48
fitbit,1503960366,1461391200.0,50
fitbit,1503960366,1461394800.0,48
fitbit,1503960366,1461398400.0,59
fitbit,1503960366,1461402000.0,75
fitbit,1503960366,1461405600.0,56
fitbit,1503960366,1461409200.0,84
fitbit,1503960366,1461412800.0,129
fitbit,1503960366,1461416400.0,129
fitbit,1503960366,1461420000.0,78
fitbit,1503960366,1461423600.0,73
fitbit,1503960366,1461427200.0,140
fitbit,1503960366,1461430800.0,121
fitbit,1503960366,1461434400.0,173
fitbit,1503960366,1461438000.0,51
fitbit,1503960366,1461441600.0,63
fitbit,1503960366,1461445200.0,162
fitbit,1503960366,1461448800.0,96
fitbit,1503960366,1461452400.0,60
fitbit,1503960366,1461456000.0,66
fitbit,1503960366,1461459600.0,54
fitbit,1503960366,1461463200.0,48
fitbit,1503960366,1461466800.0,48
fitbit,1503960366,1461470400.0,49
fitbit,1503960366,1461474000.0,48
fitbit,1503960366,1461477600.0,49
fitbit,1503960366,1461481200.0,47
fitbit,1503960366,1461484800.0,49
fitbit,1503960366,1461488400.0,59
fitbit,1503960366,1461492000.0,90
fitbit,1503960366,1461495600.0,67
fitbit,1503960366,1461499200.0,82
fitbit,1503960366,1461502800.0,74
fitbit,1503960366,1461506400.0,52
fitbit,1503960366,1461510000.0,52
fitbit,1503960366,1461513600.0,102
fitbit,1503960366,1461517200.0,86
fitbit,1503960366,1461520800.0,115
fitbit,1503960366,1461524400.0,270
fitbit,1503960366,1461528000.0,76
fitbit,1503960366,1461531600.0,74
fitbit,1503960366,1461535200.0,61
fitbit,1503960366,1461538800.0,72
fitbit,1503960366,1461542400.0,62
fitbit,1503960366,1461546000.0,53
fitbit,1503960366,1461549600.0,57
fitbit,1503960366,1461553200.0,47
fitbit,1503960366,1461556800.0,50
fitbit,1503960366,1461560400.0,49
fitbit,1503960366,1461564000.0,47
fitbit,1503960366,1461567600.0,52
fitbit,1503960366,1461571200.0,83
fitbit,1503960366,1461574800.0,146
fitbit,1503960366,1461578400.0,73
fitbit,1503960366,1461582000.0,121
fitbit,1503960366,1461585600.0,92
fitbit,1503960366,1461589200.0,75
fitbit,1503960366,1461592800.0,62
fitbit,1503960366,1461596400.0,76
fitbit,1503960366,1461600000.0,71
fitbit,1503960366,1461603600.0,67
fitbit,1503960366,1461607200.0,61
fitbit,1503960366,1461610800.0,182
fitbit,1503960366,1461614400.0,95
fitbit,1503960366,1461618000.0,267
fitbit,1503960366,1461621600.0,68
fitbit,1503960366,1461625200.0,54
fitbit,1503960366,1461628800.0,56
fitbit,1503960366,1461632400.0,66
fitbit,1503960366,1461636000.0,51
fitbit,1503960366,1461639600.0,64
fitbit,1503960366,1461643200.0,48
fitbit,1503960366,1461646800.0,49
fitbit,1503960366,1461650400.0,48
fitbit,1503960366,1461654000.0,52
fitbit,1503960366,1461657600.0,67
fitbit,1503960366,1461661200.0,139
fitbit,1503960366,1461664800.0,92
fitbit,1503960366,1461668400.0,78
fitbit,1503960366,1461672000.0,74
fitbit,1503960366,1461675600.0,126
fitbit,1503960366,1461679200.0,142
fitbit,1503960366,1461682800.0,74
fitbit,1503960366,1461686400.0,93
fitbit,1503960366,1461690000.0,60
fitbit,1503960366,1461693600.0,169
fitbit,1503960366,1461697200.0,73
fitbit,1503960366,1461700800.0,127
fitbit,1503960366,1461704400.0,79
fitbit,1503960366,1461708000.0,66
fitbit,1503960366,1461711600.0,80
fitbit,1503960366,1461715200.0,68
fitbit,1503960366,1461718800.0,59
fitbit,1503960366,1461722400.0,53
fitbit,1503960366,1461726000.0,47
fitbit,1503960366,1461729600.0,47
fitbit,1503960366,1461733200.0,47
fitbit,1503960366,1461736800.0,47
fitbit,1503960366,1461740400.0,47
fitbit,1503960366,1461744000.0,47
fitbit,1503960366,1461747600.0,149
fitbit,1503960366,1461751200.0,93
fitbit,1503960366,1461754800.0,100
fitbit,1503960366,1461758400.0,89
fitbit,1503960366,1461762000.0,76
fitbit,1503960366,1461765600.0,150
fitbit,1503960366,1461769200.0,63
fitbit,1503960366,1461772800.0,64
fitbit,1503960366,1461776400.0,73
fitbit,1503960366,1461780000.0,178
fitbit,1503960366,1461783600.0,318
fitbit,1503960366,1461787200.0,174
fitbit,1503960366,1461790800.0,76
fitbit,1503960366,1461794400.0,47
fitbit,1503960366,1461798000.0,47
fitbit,1503960366,1461801600.0,47
fitbit,1503960366,1461805200.0,62
fitbit,1503960366,1461808800.0,48
fitbit,1503960366,1461812400.0,47
fitbit,1503960366,1461816000.0,48
fitbit,1503960366,1461819600.0,47
fitbit,1503960366,1461823200.0,48
fitbit,1503960366,1461826800.0,49
fitbit,1503960366,1461830400.0,63
fitbit,1503960366,1461834000.0,116
fitbit,1503960366,1461837600.0,105
fitbit,1503960366,1461841200.0,73
fitbit,1503960366,1461844800.0,78
fitbit,1503960366,1461848400.0,108
fitbit,1503960366,1461852000.0,124
fitbit,1503960366,1461855600.0,61
fitbit,1503960366,1461859200.0,81
fitbit,1503960366,1461862800.0,72
fitbit,1503960366,1461866400.0,138
fitbit,1503960366,1461870000.0,56
fitbit,1503960366,1461873600.0,151
fitbit,1503960366,1461877200.0,103
fitbit,1503960366,1461880800.0,55
fitbit,1503960366,1461884400.0,121
fitbit,1503960366,1461888000.0,65
fitbit,1503960366,1461891600.0,49
fitbit,1503960366,1461895200.0,54
fitbit,1503960366,1461898800.0,47
fitbit,1503960366,1461902400.0,47
fitbit,1503960366,1461906000.0,48
fitbit,1503960366,1461909600.0,47
fitbit,1503960366,1461913200.0,52
fitbit,1503960366,1461916800.0,67
fitbit,1503960366,1461920400.0,142
fitbit,1503960366,1461924000.0,60
fitbit,1503960366,1461927600.0,60
fitbit,1503960366,1461931200.0,65
fitbit,1503960366,1461934800.0,62
fitbit,1503960366,1461938400.0,136
fitbit,1503960366,1461942000.0,110
fitbit,1503960366,1461945600.0,73
fitbit,1503960366,1461949200.0,75
fitbit,1503960366,1461952800.0,60
fitbit,1503960366,1461956400.0,71
fitbit,1503960366,1461960000.0,80
fitbit,1503960366,1461963600.0,118
fitbit,1503960366,1461967200.0,111
fitbit,1503960366,1461970800.0,140
fitbit,1503960366,1461974400.0,51
fitbit,1503960366,1461978000.0,57
fitbit,1503960366,1461981600.0,47
fitbit,1503960366,1461985200.0,49
fitbit,1503960366,1461988800.0,47
fitbit,1503960366,1461992400.0,48
fitbit,1503960366,1461996000.0,48
fitbit,1503960366,1461999600.0,48
fitbit,1503960366,1462003200.0,52
fitbit,1503960366,1462006800.0,64
fitbit,1503960366,1462010400.0,72
fitbit,1503960366,1462014000.0,62
fitbit,1503960366,1462017600.0,58
fitbit,1503960366,1462021200.0,65
fitbit,1503960366,1462024800.0,85
fitbit,1503960366,1462028400.0,94
fitbit,1503960366,1462032000.0,203
fitbit,1503960366,1462035600.0,160
fitbit,1503960366,1462039200.0,159
fitbit,1503960366,1462042800.0,60
fitbit,1503960366,1462046400.0,62
fitbit,1503960366,1462050000.0,96
fitbit,1503960366,1462053600.0,144
fitbit,1503960366,1462057200.0,116
fitbit,1503960366,1462060800.0,64
fitbit,1503960366,1462064400.0,60
fitbit,1503960366,1462068000.0,50
fitbit,1503960366,1462071600.0,48
fitbit,1503960366,1462075200.0,47
fitbit,1503960366,1462078800.0,48
fitbit,1503960366,1462082400.0,47
fitbit,1503960366,1462086000.0,52
fitbit,1503960366,1462089600.0,56
fitbit,1503960366,1462093200.0,67
fitbit,1503960366,1462096800.0,61
fitbit,1503960366,1462100400.0,65
fitbit,1503960366,1462104000.0,66
fitbit,1503960366,1462107600.0,57
fitbit,1503960366,1462111200.0,91
fitbit,1503960366,1462114800.0,81
fitbit,1503960366,1462118400.0,97
fitbit,1503960366,1462122000.0,108
fitbit,1503960366,1462125600.0,159
fitbit,1503960366,1462129200.0,71
fitbit,1503960366,1462132800.0,59
fitbit,1503960366,1462136400.0,86
fitbit,1503960366,1462140000.0,127
fitbit,1503960366,1462143600.0,161
fitbit,1503960366,1462147200.0,50
fitbit,1503960366,1462150800.0,59
fitbit,1503960366,1462154400.0,47
fitbit,1503960366,1462158000.0,49
fitbit,1503960366,1462161600.0,47
fitbit,1503960366,1462165200.0,47
fitbit,1503960366,1462168800.0,47
fitbit,1503960366,1462172400.0,51
fitbit,1503960366,1462176000.0,68
fitbit,1503960366,1462179600.0,142
fitbit,1503960366,1462183200.0,82
fitbit,1503960366,1462186800.0,78
fitbit,1503960366,1462190400.0,153
fitbit,1503960366,1462194000.0,107
fitbit,1503960366,1462197600.0,75
fitbit,1503960366,1462201200.0,76
fitbit,1503960366,1462204800.0,88
fitbit,1503960366,1462208400.0,73
fitbit,1503960366,1462212000.0,68
fitbit,1503960366,1462215600.0,73
fitbit,1503960366,1462219200.0,231
fitbit,1503960366,1462222800.0,119
fitbit,1503960366,1462226400.0,106
fitbit,1503960366,1462230000.0,80
fitbit,1503960366,1462233600.0,54
fitbit,1503960366,1462237200.0,58
fitbit,1503960366,1462240800.0,49
fitbit,1503960366,1462244400.0,57
fitbit,1503960366,1462248000.0,47
fitbit,1503960366,1462251600.0,47
fitbit,1503960366,1462255200.0,50
fitbit,1503960366,1462258800.0,51
fitbit,1503960366,1462262400.0,64
fitbit,1503960366,1462266000.0,114
fitbit,1503960366,1462269600.0,99
fitbit,1503960366,1462273200.0,74
fitbit,1503960366,1462276800.0,81
fitbit,1503960366,1462280400.0,83
fitbit,1503960366,1462284000.0,88
fitbit,1503960366,1462287600.0,136
fitbit,1503960366,1462291200.0,103
fitbit,1503960366,1462294800.0,89
fitbit,1503960366,1462298400.0,191
fitbit,1503960366,1462302000.0,58
fitbit,1503960366,1462305600.0,50
fitbit,1503960366,1462309200.0,109
fitbit,1503960366,1462312800.0,163
fitbit,1503960366,1462316400.0,77
fitbit,1503960366,1462320000.0,79
fitbit,1503960366,1462323600.0,53
fitbit,1503960366,1462327200.0,47
fitbit,1503960366,1462330800.0,47
fitbit,1503960366,1462334400.0,47
fitbit,1503960366,1462338000.0,47
fitbit,1503960366,1462341600.0,47
fitbit,1503960366,1462345200.0,47
fitbit,1503960366,1462348800.0,53
fitbit,1503960366,1462352400.0,125
fitbit,1503960366,1462356000.0,87
fitbit,1503960366,1462359600.0,65
fitbit,1503960366,1462363200.0,75
fitbit,1503960366,1462366800.0,76
fitbit,1503960366,1462370400.0,152
fitbit,1503960366,1462374000.0,65
fitbit,1503960366,1462377600.0,64
fitbit,1503960366,1462381200.0,71
fitbit,1503960366,1462384800.0,145
fitbit,1503960366,1462388400.0,78
fitbit,1503960366,1462392000.0,124
fitbit,1503960366,1462395600.0,110
fitbit,1503960366,1462399200.0,63
fitbit,1503960366,1462402800.0,52
fitbit,1503960366,1462406400.0,56
fitbit,1503960366,1462410000.0,58
fitbit,1503960366,1462413600.0,52
fitbit,1503960366,1462417200.0,47
fitbit,1503960366,1462420800.0,53
fitbit,1503960366,1462424400.0,47
fitbit,1503960366,1462428000.0,49
fitbit,1503960366,1462431600.0,51
fitbit,1503960366,1462435200.0,61
fitbit,1503960366,1462438800.0,131
fitbit,1503960366,1462442400.0,78
fitbit,1503960366,1462446000.0,59
fitbit,1503960366,1462449600.0,75
fitbit,1503960366,1462453200.0,110
fitbit,1503960366,1462456800.0,75
fitbit,1503960366,1462460400.0,72
fitbit,1503960366,1462464000.0,102
fitbit,1503960366,1462467600.0,154
fitbit,1503960366,1462471200.0,95
fitbit,1503960366,1462474800.0,82
fitbit,1503960366,1462478400.0,79
fitbit,1503960366,1462482000.0,219
fitbit,1503960366,1462485600.0,95
fitbit,1503960366,1462489200.0,60
fitbit,1503960366,1462492800.0,68
fitbit,1503960366,1462496400.0,51
fitbit,1503960366,1462500000.0,57
fitbit,1503960366,1462503600.0,47
fitbit,1503960366,1462507200.0,48
fitbit,1503960366,1462510800.0,47
fitbit,1503960366,1462514400.0,48
fitbit,1503960366,1462518000.0,51
fitbit,1503960366,1462521600.0,63
fitbit,1503960366,1462525200.0,134
fitbit,1503960366,1462528800.0,85
fitbit,1503960366,1462532400.0,65
fitbit,1503960366,1462536000.0,72
fitbit,1503960366,1462539600.0,66
fitbit,1503960366,1462543200.0,83
fitbit,1503960366,1462546800.0,104
fitbit,1503960366,1462550400.0,78
fitbit,1503960366,1462554000.0,73
fitbit,1503960366,1462557600.0,127
fitbit,1503960366,1462561200.0,172
fitbit,1503960366,1462564800.0,73
fitbit,1503960366,1462568400.0,83
fitbit,1503960366,1462572000.0,78
fitbit,1503960366,1462575600.0,124
fitbit,1503960366,1462579200.0,65
fitbit,1503960366,1462582800.0,48
fitbit,1503960366,1462586400.0,50
fitbit,1503960366,1462590000.0,47
fitbit,1503960366,1462593600.0,48
fitbit,1503960366,1462597200.0,47
fitbit,1503960366,1462600800.0,47
fitbit,1503960366,1462604400.0,47
fitbit,1503960366,1462608000.0,61
fitbit,1503960366,1462611600.0,59
fitbit,1503960366,1462615200.0,133
fitbit,1503960366,1462618800.0,164
fitbit,1503960366,1462622400.0,62
fitbit,1503960366,1462626000.0,55
fitbit,1503960366,1462629600.0,64
fitbit,1503960366,1462633200.0,65
fitbit,1503960366,1462636800.0,68
fitbit,1503960366,1462640400.0,64
fitbit,1503960366,1462644000.0,71
fitbit,1503960366,1462647600.0,91
fitbit,1503960366,1462651200.0,59
fitbit,1503960366,1462654800.0,140
fitbit,1503960366,1462658400.0,209
fitbit,1503960366,1462662000.0,55
fitbit,1503960366,1462665600.0,62
fitbit,1503960366,1462669200.0,48
fitbit,1503960366,1462672800.0,47
fitbit,1503960366,1462676400.0,47
fitbit,1503960366,1462680000.0,48
fitbit,1503960366,1462683600.0,47
fitbit,1503960366,1462687200.0,48
fitbit,1503960366,1462690800.0,47
fitbit,1503960366,1462694400.0,47
fitbit,1503960366,1462698000.0,47
fitbit,1503960366,1462701600.0,47
fitbit,1503960366,1462705200.0,47
fitbit,1503960366,1462708800.0,85
fitbit,1503960366,1462712400.0,65
fitbit,1503960366,1462716000.0,98
fitbit,1503960366,1462719600.0,68
fitbit,1503960366,1462723200.0,58
fitbit,1503960366,1462726800.0,69
fitbit,1503960366,1462730400.0,261
fitbit,1503960366,1462734000.0,107
fitbit,1503960366,1462737600.0,88
fitbit,1503960366,1462741200.0,101
fitbit,1503960366,1462744800.0,92
fitbit,1503960366,1462748400.0,66
fitbit,1503960366,1462752000.0,60
fitbit,1503960366,1462755600.0,47
fitbit,1503960366,1462759200.0,47
fitbit,1503960366,1462762800.0,47
fitbit,1503960366,1462766400.0,47
fitbit,1503960366,1462770000.0,49
fitbit,1503960366,1462773600.0,81
fitbit,1503960366,1462777200.0,63
fitbit,1503960366,1462780800.0,58
fitbit,1503960366,1462784400.0,58
fitbit,1503960366,1462788000.0,69
fitbit,1503960366,1462791600.0,74
fitbit,1503960366,1462795200.0,79
fitbit,1503960366,1462798800.0,52
fitbit,1503960366,1462802400.0,51
fitbit,1503960366,1462806000.0,53
fitbit,1503960366,1462809600.0,176
fitbit,1503960366,1462813200.0,125
fitbit,1503960366,1462816800.0,90
fitbit,1503960366,1462820400.0,115
fitbit,1503960366,1462824000.0,117
fitbit,1503960366,1462827600.0,168
fitbit,1503960366,1462831200.0,47
fitbit,1503960366,1462834800.0,47
fitbit,1503960366,1462838400.0,47
fitbit,1503960366,1462842000.0,58
fitbit,1503960366,1462845600.0,47
fitbit,1503960366,1462849200.0,47
fitbit,1503960366,1462852800.0,47
fitbit,1503960366,1462856400.0,47
fitbit,1503960366,1462860000.0,47
fitbit,1503960366,1462863600.0,53
fitbit,1503960366,1462867200.0,67
fitbit,1503960366,1462870800.0,118
fitbit,1503960366,1462874400.0,76
fitbit,1503960366,1462878000.0,102
fitbit,1503960366,1462881600.0,63
fitbit,1503960366,1462885200.0,73
fitbit,1503960366,1462888800.0,66
fitbit,1503960366,1462892400.0,101
fitbit,1503960366,1462896000.0,83
fitbit,1503960366,1462899600.0,88
fitbit,1503960366,1462903200.0,160
fitbit,1503960366,1462906800.0,127
fitbit,1503960366,1462910400.0,164
fitbit,1503960366,1462914000.0,77
fitbit,1503960366,1462917600.0,50
fitbit,1503960366,1462921200.0,53
fitbit,1503960366,1462924800.0,72
fitbit,1503960366,1462928400.0,54
fitbit,1503960366,1462932000.0,54
fitbit,1503960366,1462935600.0,49
fitbit,1503960366,1462939200.0,47
fitbit,1503960366,1462942800.0,47
fitbit,1503960366,1462946400.0,47
fitbit,1503960366,1462950000.0,53
fitbit,1503960366,1462953600.0,78
fitbit,1503960366,1462957200.0,144
fitbit,1503960366,1462960800.0,89
fitbit,1503960366,1462964400.0,75
fitbit,1503960366,1462968000.0,63
fitbit,1503960366,1462971600.0,101
fitbit,1503960366,1462975200.0,130
fitbit,1503960366,1462978800.0,72
fitbit,1503960366,1462982400.0,70
fitbit,1503960366,1462986000.0,67
fitbit,1503960366,1462989600.0,208
fitbit,1503960366,1462993200.0,90
fitbit,1503960366,1462996800.0,114
fitbit,1624580081,1460419200.0,55
fitbit,1624580081,1460422800.0,51
fitbit,1624580081,1460426400.0,50
fitbit,1624580081,1460430000.0,51
fitbit,1624580081,1460433600.0,50
fitbit,1624580081,1460437200.0,50
fitbit,1624580081,1460440800.0,50
fitbit,1624580081,1460444400.0,50
fitbit,1624580081,1460448000.0,51
fitbit,1624580081,1460451600.0,74
fitbit,1624580081,1460455200.0,141
fitbit,1624580081,1460458800.0,56
fitbit,1624580081,1460462400.0,57
fitbit,1624580081,1460466000.0,54
fitbit,1624580081,1460469600.0,55
fitbit,1624580081,1460473200.0,52
fitbit,1624580081,1460476800.0,54
fitbit,1624580081,1460480400.0,63
