timestamp,participant-id,session-id,source,skin-conductance
1470771184.0,7,6,empatica,0.0
1470771434.0,7,6,empatica,0.048673
1470771684.0,7,6,empatica,0.083256
1470771934.0,7,6,empatica,0.08838
1470772184.0,7,6,empatica,0.092223
1470772434.0,7,6,empatica,0.092223
1470772684.0,7,6,empatica,0.093503
1470772934.0,7,6,empatica,0.093503
1470773184.0,7,6,empatica,0.093503
1470773434.0,7,6,empatica,0.092223
1470773684.0,7,6,empatica,0.092223
1470773934.0,7,6,empatica,0.092223
1470774184.0,7,6,empatica,0.092223
1470774434.0,7,6,empatica,0.092223
1470774684.0,7,6,empatica,0.093503
1470774934.0,7,6,empatica,0.094784
1470775184.0,7,6,empatica,0.094784
1470775434.0,7,6,empatica,0.093503
1470775684.0,7,6,empatica,0.092223
1470775934.0,7,6,empatica,0.093503
1470776184.0,7,6,empatica,0.093503
1470776434.0,7,6,empatica,0.092223
1470776684.0,7,6,empatica,0.090942
1470776934.0,7,6,empatica,0.093503
1470777184.0,7,6,empatica,0.092223
1470777434.0,7,6,empatica,0.090942
1470777684.0,7,6,empatica,0.093503
1470777934.0,7,6,empatica,0.093503
1470778184.0,7,6,empatica,0.090942
1470778434.0,7,6,empatica,0.093503
1470778684.0,7,6,empatica,0.093503
1470778934.0,7,6,empatica,0.092223
1470779184.0,7,6,empatica,0.093503
1470779434.0,7,6,empatica,0.090942
1470779684.0,7,6,empatica,0.092223
1470779934.0,7,6,empatica,0.092223
1470780184.0,7,6,empatica,0.090942
1470780434.0,7,6,empatica,0.093503
1470780684.0,7,6,empatica,0.093503
1470780934.0,7,6,empatica,0.090942
1470781184.0,7,6,empatica,0.092223
1470781434.0,7,6,empatica,0.092223
1470781684.0,7,6,empatica,0.092223
1470781934.0,7,6,empatica,0.092223
1470782184.0,7,6,empatica,0.092223
1470782434.0,7,6,empatica,0.092223
1470782684.0,7,6,empatica,0.092223
1470782934.0,7,6,empatica,0.092223
1470783184.0,7,6,empatica,0.092223
1470783434.0,7,6,empatica,0.092223
1470783684.0,7,6,empatica,0.093503
1470783934.0,7,6,empatica,0.094784
1470784184.0,7,6,empatica,0.099908
1470784434.0,7,6,empatica,0.101189
1470784684.0,7,6,empatica,0.099908
1470784934.0,7,6,empatica,0.098627
1470785184.0,7,6,empatica,0.101189
1470785434.0,7,6,empatica,0.098627
1470785684.0,7,6,empatica,0.096065
1470785934.0,7,6,empatica,0.094784
1470786184.0,7,6,empatica,0.098627
1470786434.0,7,6,empatica,0.096065
1470786684.0,7,6,empatica,0.098627
1470786934.0,7,6,empatica,0.098627
1470787184.0,7,6,empatica,0.096065
1470787434.0,7,6,empatica,0.098627
1470787684.0,7,6,empatica,0.113997
1470787934.0,7,6,empatica,0.116559
1470788184.0,7,6,empatica,0.110155
1470788434.0,7,6,empatica,0.105031
1470788684.0,7,6,empatica,0.105031
1470788934.0,7,6,empatica,0.105031
1470789184.0,7,6,empatica,0.102469
1470789434.0,7,6,empatica,0.10375
1470789684.0,7,6,empatica,0.105031
1470789934.0,7,6,empatica,0.10375
1470790184.0,7,6,empatica,0.102469
1470790434.0,7,6,empatica,0.101189
1470790684.0,7,6,empatica,0.102469
1470790934.0,7,6,empatica,0.102469
1470791184.0,7,6,empatica,0.102469
1470791434.0,7,6,empatica,0.101189
1470791684.0,7,6,empatica,0.101189
1470791934.0,7,6,empatica,0.102469
1470792184.0,7,6,empatica,0.099908
1470792434.0,7,6,empatica,0.099908
1470792684.0,7,6,empatica,0.099908
1470792934.0,7,6,empatica,0.098627
