source,participant-id,timestamp,total-steps,total-distance,tracker-distance,logged-activities-distance,very-active-distance,moderately-active-distance,light-active-distance,sedentary-active-distance,very-active-minutes,fairly-active-minutes,lightly-active-minutes,sedentary-minutes,calories
fitbit,8253242879,1460419200.0,0,0,0,0,0,0,0,0,0,0,0,1440,0
fitbit,8378563200,1459468800.0,14179,11.2399997711182,11.2399997711182,0,6.23000001907349,1.05999994277954,3.96000003814697,0,73,21,195,719,3669
fitbit,8378563200,1459555200.0,3358,2.66000008583069,2.66000008583069,0,0,0,2.66000008583069,0,0,0,144,657,2702
fitbit,8378563200,1459641600.0,9152,7.26000022888184,7.26000022888184,0,1.99000000953674,0.819999992847443,4.44999980926514,0,25,13,243,600,3304
fitbit,8378563200,1459728000.0,13935,11.0500001907349,11.0500001907349,2.0921471118927,4.09000015258789,0.790000021457672,6.17000007629395,0,105,16,220,658,4234
fitbit,8378563200,1459814400.0,12846,10.1899995803833,10.1899995803833,2.25308108329773,5,0.75,4.44000005722046,0,113,15,189,686,4128
fitbit,8378563200,1459900800.0,9124,7.23999977111816,7.23999977111816,2.0921471118927,0,0.25,6.98999977111816,0,55,6,230,728,3798
fitbit,8378563200,1459987200.0,9725,7.71000003814697,7.71000003814697,2.25308108329773,2.41000008583069,0.529999971389771,4.76999998092651,0,83,11,181,670,3839
fitbit,8378563200,1460073600.0,8350,6.61999988555908,6.61999988555908,2.0921471118927,1.49000000953674,0.529999971389771,4.6100001335144,0,72,10,167,868,3713
fitbit,8378563200,1460160000.0,2240,1.77999997138977,1.77999997138977,0,0,0,1.77999997138977,0,0,0,110,843,2606
fitbit,8378563200,1460246400.0,2631,2.08999991416931,2.08999991416931,0,0,0,2.08999991416931,0,0,0,117,727,2624
fitbit,8378563200,1460332800.0,8837,7.01000022888184,7.01000022888184,2.0921471118927,1.53999996185303,0.879999995231628,4.59000015258789,0,74,17,182,811,3775
fitbit,8378563200,1460419200.0,3246,2.5699999332428,2.5699999332428,2.25308108329773,0.829999983310699,0.709999978542328,1.02999997138977,0,65,15,49,243,1882
fitbit,8583815059,1459468800.0,2174,1.70000004768372,1.70000004768372,0,0,0,1.70000004768372,0,0,0,112,1328,2360
fitbit,8583815059,1459555200.0,3494,2.73000001907349,2.73000001907349,0,0,0,2.69000005722046,0,0,0,166,1274,2517
fitbit,8583815059,1459641600.0,2380,1.86000001430511,1.86000001430511,0,0,0,1.86000001430511,0,0,0,131,1309,2400
fitbit,8583815059,1459728000.0,3159,2.46000003814697,2.46000003814697,0,0,0,2.46000003814697,0,0,0,147,1293,2462
fitbit,8583815059,1459814400.0,6835,5.32999992370605,5.32999992370605,0,0.370000004768372,0.730000019073486,4.23999977111816,0,5,15,212,1208,2786
fitbit,8583815059,1459900800.0,2098,1.63999998569489,1.63999998569489,0,0,0,1.62999999523163,0,0,0,112,1328,2354
fitbit,8583815059,1459987200.0,2816,2.20000004768372,2.20000004768372,0,0,0,2.20000004768372,0,0,0,138,1302,2437
fitbit,8583815059,1460073600.0,1408,1.10000002384186,1.10000002384186,0,0,0,1.10000002384186,0,0,0,79,1052,1814
fitbit,8792009665,1459468800.0,4592,2.94000005722046,2.94000005722046,0,0.100000001490116,0.140000000596046,2.70000004768372,0,4,8,176,748,2260
fitbit,8792009665,1459555200.0,8452,5.40999984741211,5.40999984741211,0,0.259999990463257,0.389999985694885,4.76000022888184,0,9,24,328,1079,3004
fitbit,8792009665,1459641600.0,7238,4.63000011444092,4.63000011444092,0,0.109999999403954,0.230000004172325,4.28999996185303,0,2,6,279,636,2667
fitbit,8792009665,1459728000.0,3821,2.45000004768372,2.45000004768372,0,0,0.219999998807907,2.23000001907349,0,0,9,161,675,2229
fitbit,8792009665,1459814400.0,2332,1.49000000953674,1.49000000953674,0,0.00999999977648258,0.180000007152557,1.29999995231628,0,1,10,111,904,2100
fitbit,8792009665,1459900800.0,2121,1.36000001430511,1.36000001430511,0,0,0,1.36000001430511,0,0,0,122,855,2114
fitbit,8792009665,1459987200.0,1291,0.829999983310699,0.829999983310699,0,0,0,0.829999983310699,0,0,0,77,888,1961
fitbit,8792009665,1460073600.0,1467,0.939999997615814,0.939999997615814,0,0.100000001490116,0.209999993443489,0.629999995231628,0,2,8,71,912,1953
fitbit,8792009665,1460160000.0,1022,0.649999976158142,0.649999976158142,0,0,0,0.649999976158142,0,0,0,63,739,1890
fitbit,8792009665,1460246400.0,4605,2.95000004768372,2.95000004768372,0,0,0,2.95000004768372,0,0,0,179,1261,2253
fitbit,8792009665,1460332800.0,178,0.109999999403954,0.109999999403954,0,0,0,0.109999999403954,0,0,0,12,1428,1725
fitbit,8792009665,1460419200.0,20,0.00999999977648258,0.00999999977648258,0,0,0,0.00999999977648258,0,0,0,6,598,728
fitbit,8877689391,1459468800.0,18700,15.8199996948242,15.8199996948242,0,8.69999980926514,0.159999996423721,6.90999984741211,0,67,3,247,1123,3527
fitbit,8877689391,1459555200.0,27572,23.3899993896484,23.3899993896484,0,14.7200002670288,1.21000003814697,7.34000015258789,0.00999999977648258,116,24,260,1040,4220
fitbit,8877689391,1459641600.0,15260,8.1899995803833,8.1899995803833,0,1.79999995231628,0.75,5.57000017166138,0,106,17,259,1058,3864
fitbit,8877689391,1459728000.0,20779,18.4099998474121,18.4099998474121,0,11.7299995422363,0.649999976158142,6,0,78,16,208,1138,3662
fitbit,8877689391,1459814400.0,10695,8.11999988555908,8.11999988555908,0,0.769999980926514,0.180000007152557,7.09000015258789,0.00999999977648258,10,3,246,1181,2834
fitbit,8877689391,1459900800.0,24136,20.9099998474121,20.9099998474121,0,12.2200002670288,0.540000021457672,8.07999992370605,0,87,16,318,1019,4039
fitbit,8877689391,1459987200.0,10910,8.42000007629395,8.42000007629395,0,2.96000003814697,0.389999985694885,5.03000020980835,0,32,11,212,1185,2947
fitbit,8877689391,1460073600.0,23014,20.3899993896484,20.3899993896484,0,11.1000003814697,0.629999995231628,8.61999988555908,0,70,29,359,982,4196
fitbit,8877689391,1460160000.0,16470,8.06999969482422,8.06999969482422,0,0,0.0199999995529652,8.02000045776367,0,90,9,289,1052,3841
fitbit,8877689391,1460246400.0,28497,27.5300006866455,27.5300006866455,0,21.9200000762939,1.12000000476837,4.46000003814697,0,128,46,211,1055,4526
fitbit,8877689391,1460332800.0,10622,8.0600004196167,8.0600004196167,0,1.47000002861023,0.150000005960464,6.36999988555908,0.00999999977648258,18,7,225,1190,2820
fitbit,8877689391,1460419200.0,2350,1.77999997138977,1.77999997138977,0,0,0,1.77999997138977,0,0,0,58,531,938
