participant-id,session-id,timestamp,source,eda
12,02,1468423289.000000,empatica,0.000000
12,02,1468423289.250000,empatica,0.835227
12,02,1468423289.500000,empatica,1.178808
12,02,1468423289.750000,empatica,0.847092
12,02,1468423290.000000,empatica,0.822752
12,02,1468423290.250000,empatica,0.784322
12,02,1468423290.500000,empatica,0.808661
12,02,1468423290.750000,empatica,0.856059
12,02,1468423291.000000,empatica,0.875274
12,02,1468423291.250000,empatica,0.931639
12,02,1468423291.500000,empatica,0.947012
12,02,1468423291.750000,empatica,0.952136
12,02,1468423292.000000,empatica,0.948293
12,02,1468423292.250000,empatica,0.912424
12,02,1468423292.500000,empatica,0.898333
12,02,1468423292.750000,empatica,0.886804
12,02,1468423293.000000,empatica,0.868869
12,02,1468423293.250000,empatica,0.863745
12,02,1468423293.500000,empatica,0.852216
12,02,1468423293.750000,empatica,0.843249
12,02,1468423294.000000,empatica,0.838125
12,02,1468423294.250000,empatica,0.836844
12,02,1468423294.500000,empatica,0.863745
12,02,1468423294.750000,empatica,0.943169
12,02,1468423295.000000,empatica,0.935482
12,02,1468423295.250000,empatica,0.944450
12,02,1468423295.500000,empatica,0.959822
12,02,1468423295.750000,empatica,0.943169
12,02,1468423296.000000,empatica,0.936763
12,02,1468423296.250000,empatica,0.950855
12,02,1468423296.500000,empatica,1.203216
12,02,1468423296.750000,empatica,1.249333
12,02,1468423297.000000,empatica,1.231399
12,02,1468423297.250000,empatica,1.227556
12,02,1468423297.500000,empatica,1.233961
12,02,1468423297.750000,empatica,1.260862
12,02,1468423298.000000,empatica,1.295450
12,02,1468423298.250000,empatica,1.332599
12,02,1468423298.500000,empatica,1.349253
12,02,1468423298.750000,empatica,1.360782
12,02,1468423299.000000,empatica,1.344129
12,02,1468423299.250000,empatica,1.336442
12,02,1468423299.500000,empatica,1.304417
12,02,1468423299.750000,empatica,0.795851
12,02,1468423300.000000,empatica,1.103296
12,02,1468423300.250000,empatica,1.195530
12,02,1468423300.500000,empatica,1.317227
12,02,1468423300.750000,empatica,1.287764
12,02,1468423301.000000,empatica,1.287764
12,02,1468423301.250000,empatica,1.273672
12,02,1468423301.500000,empatica,1.259581
12,02,1468423301.750000,empatica,1.163504
12,02,1468423302.000000,empatica,1.008501
12,02,1468423302.250000,empatica,1.123793
12,02,1468423302.500000,empatica,1.217307
12,02,1468423302.750000,empatica,1.136603
12,02,1468423303.000000,empatica,1.126355
12,02,1468423303.250000,empatica,1.185282
12,02,1468423303.500000,empatica,1.186563
12,02,1468423303.750000,empatica,1.191687
12,02,1468423304.000000,empatica,1.239085
12,02,1468423304.250000,empatica,1.254457
12,02,1468423304.500000,empatica,1.310822
12,02,1468423304.750000,empatica,1.368468
12,02,1468423305.000000,empatica,1.427395
12,02,1468423305.250000,empatica,1.444048
12,02,1468423305.500000,empatica,1.437643
12,02,1468423305.750000,empatica,1.382559
12,02,1468423306.000000,empatica,1.305698
12,02,1468423306.250000,empatica,1.278796
12,02,1468423306.500000,empatica,1.126355
12,02,1468423306.750000,empatica,1.018749
12,02,1468423307.000000,empatica,0.990566
12,02,1468423307.250000,empatica,1.094329
12,02,1468423307.500000,empatica,1.067428
12,02,1468423307.750000,empatica,0.661344
