timestamp,participant-id,session-id,source,skin-conductance
1471527814.0,5,2,empatica,0.0
1471528064.0,5,2,empatica,0.078138
1471528314.0,5,2,empatica,0.130656
1471528564.0,5,2,empatica,0.140904
1471528814.0,5,2,empatica,0.146028
1471529064.0,5,2,empatica,0.14859
1471529314.0,5,2,empatica,0.151152
1471529564.0,5,2,empatica,0.154994
1471529814.0,5,2,empatica,0.156275
1471530064.0,5,2,empatica,0.157556
1471530314.0,5,2,empatica,0.157556
1471530564.0,5,2,empatica,0.158837
1471530814.0,5,2,empatica,0.158837
1471531064.0,5,2,empatica,0.158837
1471531314.0,5,2,empatica,0.16268
1471531564.0,5,2,empatica,0.163961
1471531814.0,5,2,empatica,0.163961
1471532064.0,5,2,empatica,0.163961
1471532314.0,5,2,empatica,0.163961
1471532564.0,5,2,empatica,0.165242
1471532814.0,5,2,empatica,0.165242
1471533064.0,5,2,empatica,0.163961
1471533314.0,5,2,empatica,0.163961
1471533564.0,5,2,empatica,0.166523
1471533814.0,5,2,empatica,0.163961
1471534064.0,5,2,empatica,0.163961
1471534314.0,5,2,empatica,0.166523
1471534564.0,5,2,empatica,0.166523
1471534814.0,5,2,empatica,0.163961
1471535064.0,5,2,empatica,0.166523
1471535314.0,5,2,empatica,0.166523
1471535564.0,5,2,empatica,0.165242
1471535814.0,5,2,empatica,0.166523
1471536064.0,5,2,empatica,0.163961
1471536314.0,5,2,empatica,0.165242
1471536564.0,5,2,empatica,0.163961
1471536814.0,5,2,empatica,0.163961
1471537064.0,5,2,empatica,0.166523
1471537314.0,5,2,empatica,0.165242
1471537564.0,5,2,empatica,0.163961
1471537814.0,5,2,empatica,0.165242
1471538064.0,5,2,empatica,0.165242
1471538314.0,5,2,empatica,0.165242
1471538564.0,5,2,empatica,0.165242
1471538814.0,5,2,empatica,0.165242
1471539064.0,5,2,empatica,0.165242
1471539314.0,5,2,empatica,0.165242
1471539564.0,5,2,empatica,0.165242
1471539814.0,5,2,empatica,0.166523
1471540064.0,5,2,empatica,0.165242
1471540314.0,5,2,empatica,0.165242
1471540564.0,5,2,empatica,0.165242
1471540814.0,5,2,empatica,0.165242
1471541064.0,5,2,empatica,0.165242
1471541314.0,5,2,empatica,0.165242
1471541564.0,5,2,empatica,0.16268
1471541814.0,5,2,empatica,0.165242
1471542064.0,5,2,empatica,0.149871
1471542314.0,5,2,empatica,0.144747
1471542564.0,5,2,empatica,0.146028
1471542814.0,5,2,empatica,0.14859
1471543064.0,5,2,empatica,0.146028
1471543314.0,5,2,empatica,0.14859
1471543564.0,5,2,empatica,0.146028
1471543814.0,5,2,empatica,0.116566
1471544064.0,5,2,empatica,0.124252
1471544314.0,5,2,empatica,0.139623
1471544564.0,5,2,empatica,0.126814
1471544814.0,5,2,empatica,0.128094
1471545064.0,5,2,empatica,0.128094
1471545314.0,5,2,empatica,0.133218
1471545564.0,5,2,empatica,0.137061
1471545814.0,5,2,empatica,0.131937
1471546064.0,5,2,empatica,0.131937
1471546314.0,5,2,empatica,0.133218
1471546564.0,5,2,empatica,0.134499
1471546814.0,5,2,empatica,0.13578
1471547064.0,5,2,empatica,0.137061
1471547314.0,5,2,empatica,0.137061
1471547564.0,5,2,empatica,0.137061
1471547814.0,5,2,empatica,0.138342
1471548064.0,5,2,empatica,0.138342
1471548314.0,5,2,empatica,0.139623
1471548564.0,5,2,empatica,0.144747
1471548814.0,5,2,empatica,0.142185
1471549064.0,5,2,empatica,0.143466
1471549314.0,5,2,empatica,0.143466
1471549564.0,5,2,empatica,0.142185
1471549814.0,5,2,empatica,0.143466
1471550064.0,5,2,empatica,0.144747
1471550314.0,5,2,empatica,0.146028
1471550564.0,5,2,empatica,0.143466
1471550814.0,5,2,empatica,0.143466
1471551064.0,5,2,empatica,0.144747
1471551314.0,5,2,empatica,0.144747
1471551564.0,5,2,empatica,0.144747
1471551814.0,5,2,empatica,0.114004
1471552064.0,5,2,empatica,0.124252
1471552314.0,5,2,empatica,0.110161
1471552564.0,5,2,empatica,0.097352
1471552814.0,5,2,empatica,0.092228
1471553064.0,5,2,empatica,0.092228
1471553314.0,5,2,empatica,0.090947
1471553564.0,5,2,empatica,0.10888
1471553814.0,5,2,empatica,0.110161
1471554064.0,5,2,empatica,0.106318
1471554314.0,5,2,empatica,0.103757
1471554564.0,5,2,empatica,0.110161
1471554814.0,5,2,empatica,0.111442
1471555064.0,5,2,empatica,0.106318
1471555314.0,5,2,empatica,0.102476
1471555564.0,5,2,empatica,0.105037
1471555814.0,5,2,empatica,0.106318
1471556064.0,5,2,empatica,0.107599
1471556314.0,5,2,empatica,0.107599
1471556564.0,5,2,empatica,0.106318
1471556814.0,5,2,empatica,0.085823
1471557064.0,5,2,empatica,0.061485
1471557314.0,5,2,empatica,0.064047
1471557564.0,5,2,empatica,0.098633
1471557814.0,5,2,empatica,0.098633
1471558064.0,5,2,empatica,0.101195
1471558314.0,5,2,empatica,0.099914
1471558564.0,5,2,empatica,0.102476
1471558814.0,5,2,empatica,0.101195
1471559064.0,5,2,empatica,0.099914
1471559314.0,5,2,empatica,0.101195
1471559564.0,5,2,empatica,0.101195
1471559814.0,5,2,empatica,0.101195
1471560064.0,5,2,empatica,0.101195
1471560314.0,5,2,empatica,0.099914
1471560564.0,5,2,empatica,0.101195
1471560814.0,5,2,empatica,0.102476
1471561064.0,5,2,empatica,0.101195
1471561314.0,5,2,empatica,0.102476
1471561564.0,5,2,empatica,0.102476
1471561814.0,5,2,empatica,0.102476
1471562064.0,5,2,empatica,0.101195
1471562314.0,5,2,empatica,0.102476
1471562564.0,5,2,empatica,0.101195
1471562814.0,5,2,empatica,0.101195
1471563064.0,5,2,empatica,0.101195
1471563314.0,5,2,empatica,0.101195
1471563564.0,5,2,empatica,0.103757
1471563814.0,5,2,empatica,0.101195
1471564064.0,5,2,empatica,0.103757
1471564314.0,5,2,empatica,0.103757
1471564564.0,5,2,empatica,0.102476
1471564814.0,5,2,empatica,0.102476
1471565064.0,5,2,empatica,0.103757
1471565314.0,5,2,empatica,0.101195
1471565564.0,5,2,empatica,0.102476
1471565814.0,5,2,empatica,0.102476
1471566064.0,5,2,empatica,0.101195
1471566314.0,5,2,empatica,0.102476
1471566564.0,5,2,empatica,0.103757
1471566814.0,5,2,empatica,0.106318
1471567064.0,5,2,empatica,0.106318
1471567314.0,5,2,empatica,0.110161
1471567564.0,5,2,empatica,0.110161
1471567814.0,5,2,empatica,0.10888
1471568064.0,5,2,empatica,0.111442
1471568314.0,5,2,empatica,0.111442
1471568564.0,5,2,empatica,0.112723
1471568814.0,5,2,empatica,0.114004
1471569064.0,5,2,empatica,0.112723
1471569314.0,5,2,empatica,0.114004
1471569564.0,5,2,empatica,0.114004
1471569814.0,5,2,empatica,0.115285
1471570064.0,5,2,empatica,0.115285
1471570314.0,5,2,empatica,0.115285
1471570564.0,5,2,empatica,0.115285
1471570814.0,5,2,empatica,0.116566
1471571064.0,5,2,empatica,0.116566
1471571314.0,5,2,empatica,0.117847
1471571564.0,5,2,empatica,0.119128
1471571814.0,5,2,empatica,0.117847
1471572064.0,5,2,empatica,0.120409
1471572314.0,5,2,empatica,0.119128
1471572564.0,5,2,empatica,0.120409
1471572814.0,5,2,empatica,0.12169
1471573064.0,5,2,empatica,0.120409
1471573314.0,5,2,empatica,0.12169
1471573564.0,5,2,empatica,0.122971
1471573814.0,5,2,empatica,0.12169
1471574064.0,5,2,empatica,0.124252
1471574314.0,5,2,empatica,0.122971
1471574564.0,5,2,empatica,0.12169
1471574814.0,5,2,empatica,0.122971
1471575064.0,5,2,empatica,0.120409
1471575314.0,5,2,empatica,0.12169
1471575564.0,5,2,empatica,0.122971
1471575814.0,5,2,empatica,0.12169
1471576064.0,5,2,empatica,0.12169
1471576314.0,5,2,empatica,0.12169
1471576564.0,5,2,empatica,0.117847
1471576814.0,5,2,empatica,0.120409
1471577064.0,5,2,empatica,0.12169
1471577314.0,5,2,empatica,0.12169
1471577564.0,5,2,empatica,0.122971
1471577814.0,5,2,empatica,0.120409
1471578064.0,5,2,empatica,0.120409
1471578314.0,5,2,empatica,0.12169
1471578564.0,5,2,empatica,0.12169
1471578814.0,5,2,empatica,0.120409
1471579064.0,5,2,empatica,0.12169
1471579314.0,5,2,empatica,0.119128
1471579564.0,5,2,empatica,0.119128
1471579814.0,5,2,empatica,0.120409
1471580064.0,5,2,empatica,0.119128
1471580314.0,5,2,empatica,0.119128
1471580564.0,5,2,empatica,0.119128
1471580814.0,5,2,empatica,0.114004
1471581064.0,5,2,empatica,0.114004
1471581314.0,5,2,empatica,0.120409
1471581564.0,5,2,empatica,0.12169
1471581814.0,5,2,empatica,0.12169
1471582064.0,5,2,empatica,0.117847
1471582314.0,5,2,empatica,0.120409
1471582564.0,5,2,empatica,0.12169
1471582814.0,5,2,empatica,0.120409
1471583064.0,5,2,empatica,0.12169
1471583314.0,5,2,empatica,0.119128
1471583564.0,5,2,empatica,0.117847
1471583814.0,5,2,empatica,0.12169
1471584064.0,5,2,empatica,0.122971
1471584314.0,5,2,empatica,0.122971
1471584564.0,5,2,empatica,0.125533
1471584814.0,5,2,empatica,0.125533
1471585064.0,5,2,empatica,0.126814
1471585314.0,5,2,empatica,0.126814
1471585564.0,5,2,empatica,0.125533
1471585814.0,5,2,empatica,0.126814
1471586064.0,5,2,empatica,0.126814
1471586314.0,5,2,empatica,0.126814
1471586564.0,5,2,empatica,0.128094
1471586814.0,5,2,empatica,0.128094
1471587064.0,5,2,empatica,0.128094
1471587314.0,5,2,empatica,0.128094
1471587564.0,5,2,empatica,0.128094
1471587814.0,5,2,empatica,0.129375
1471588064.0,5,2,empatica,0.126814
1471588314.0,5,2,empatica,0.128094
1471588564.0,5,2,empatica,0.126814
1471588814.0,5,2,empatica,0.129375
1471589064.0,5,2,empatica,0.129375
1471589314.0,5,2,empatica,0.129375
1471589564.0,5,2,empatica,0.129375
1471589814.0,5,2,empatica,0.130656
1471590064.0,5,2,empatica,0.128094
1471590314.0,5,2,empatica,0.129375
1471590564.0,5,2,empatica,0.130656
1471590814.0,5,2,empatica,0.129375
1471591064.0,5,2,empatica,0.126814
1471591314.0,5,2,empatica,0.129375
1471591564.0,5,2,empatica,0.130656
1471591814.0,5,2,empatica,0.129375
1471592064.0,5,2,empatica,0.130656
1471592314.0,5,2,empatica,0.129375
1471592564.0,5,2,empatica,0.128094
1471592814.0,5,2,empatica,0.125533
1471593064.0,5,2,empatica,0.117847
1471593314.0,5,2,empatica,0.129375
1471593564.0,5,2,empatica,0.134499
1471593814.0,5,2,empatica,0.13578
1471594064.0,5,2,empatica,0.134499
1471594314.0,5,2,empatica,0.138342
1471594564.0,5,2,empatica,0.137061
1471594814.0,5,2,empatica,0.134499
1471595064.0,5,2,empatica,0.134499
1471595314.0,5,2,empatica,0.117847
1471595564.0,5,2,empatica,0.124252
1471595814.0,5,2,empatica,0.125533
1471596064.0,5,2,empatica,0.126814
1471596314.0,5,2,empatica,0.126814
1471596564.0,5,2,empatica,0.129375
1471596814.0,5,2,empatica,0.129375
1471597064.0,5,2,empatica,0.130656
1471597314.0,5,2,empatica,0.133218
1471597564.0,5,2,empatica,0.133218
1471597814.0,5,2,empatica,0.131937
1471598064.0,5,2,empatica,0.13578
1471598314.0,5,2,empatica,0.133218
1471598564.0,5,2,empatica,0.130656
1471598814.0,5,2,empatica,0.131937
1471599064.0,5,2,empatica,0.130656
1471599314.0,5,2,empatica,0.133218
1471599564.0,5,2,empatica,0.130656
1471599814.0,5,2,empatica,0.134499
1471600064.0,5,2,empatica,0.133218
1471600314.0,5,2,empatica,0.134499
1471600564.0,5,2,empatica,0.134499
1471600814.0,5,2,empatica,0.134499
1471601064.0,5,2,empatica,0.134499
1471601314.0,5,2,empatica,0.134499
1471601564.0,5,2,empatica,0.134499
1471601814.0,5,2,empatica,0.13578
1471602064.0,5,2,empatica,0.133218
1471602314.0,5,2,empatica,0.096071
1471602564.0,5,2,empatica,0.087104
1471602814.0,5,2,empatica,0.110161
1471603064.0,5,2,empatica,0.111442
1471603314.0,5,2,empatica,0.099914
1471603564.0,5,2,empatica,0.115285
1471603814.0,5,2,empatica,0.117847
1471604064.0,5,2,empatica,0.12169
1471604314.0,5,2,empatica,0.120409
1471604564.0,5,2,empatica,0.120409
1471604814.0,5,2,empatica,0.124252
1471605064.0,5,2,empatica,0.119128
1471605314.0,5,2,empatica,0.120409
